S.no,District,VDC,treatment,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,FYM_t_ha,N_source,N_methods,N_time,barcode,latitude,longitude,altitude,precision,Straw_wt_kg_ha,cob_wt_kg_ha,grain_yield_kg_ha,1000_grain_wt_gm,moisture%,Yield_kg_ha,Yield_t_ha,NUE_N,AE_N,lat,lon,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,narc_dist,dsm_source,dsm_imputed,dsm_imputation_n_neighbors,dsm_imputation_method,farmer_id,predicted_AE_N,INS_kg_ha,base_yield_kg_ha,yield_gap_kg_ha,N_demand_kg_ha
435,Dang,Panchakaule,3,60,60,40,,PCU,basal ,planting time,T3-OBI603vC,28.13496973,82.1221958,509.0,5.0,19067,15327,8483,339,17.0,8011.0,8.0,134,6.1,28.13496973,82.1221958,6.85,2.6,0.14,183.26,470.43,42.84,20.76,35.98,Dang,direct_overlay,False,0.0,direct_overlay,FMR_100,14.531237090441296,53.0,2120.0,5880.0,300.0
436,Dang,Panchakaule,4,78,60,40,,UDP,basal ,planting time,T4-KOG158uB,28.13504387,82.12228859,506.0,5.0,22880,15940,9833,351,17.0,9241.0,9.2,118,20.5,28.13504387,82.12228859,6.85,2.6,0.14,184.44,470.96,42.87,20.8,36.01,Dang,direct_overlay,False,0.0,direct_overlay,FMR_100,13.853195033895902,53.0,2120.0,5880.0,300.0
437,Dang,Panchakaule,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-UVT242eG,28.13498695,82.12222036,518.0,5.0,22927,16950,9677,385,18.0,9039.0,9.0,151,23.3,28.13498695,82.12222036,6.85,2.6,0.14,183.55,470.46,42.84,20.77,35.98,Dang,direct_overlay,False,0.0,direct_overlay,FMR_100,14.431534709490107,53.0,2120.0,5880.0,300.0
438,Dang,Panchakaule,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-DOY805cT,28.13504148,82.1221834,507.0,5.0,21120,16130,8617,327,18.0,8059.0,8.1,67,3.5,28.13504148,82.1221834,6.85,2.6,0.14,184.49,474.54,42.99,20.63,35.97,Dang,direct_overlay,False,0.0,direct_overlay,FMR_100,12.152209373722737,53.0,2120.0,5880.0,300.0
439,Dang,Panchakaule,7,0,60,40,,,,,T7-PFN506eW,28.13503582,82.12234718,509.0,5.0,19630,15933,8133,347,17.0,7643.0,7.6,0,0.0,28.13503582,82.12234718,6.85,2.6,0.14,184.26,468.49,42.79,20.9,36.03,Dang,direct_overlay,False,0.0,direct_overlay,FMR_100,12.472022144658702,53.0,2120.0,5880.0,300.0
440,Dang,Panchakaule,8,0,0,0,,,,,T8-LGK609uP,28.1351105,82.122287,506.0,5.0,22203,15430,8230,325,17.0,7643.0,7.6,0,0.0,28.1351105,82.122287,6.85,2.61,0.14,185.49,474.39,43.0,20.7,36.01,Dang,direct_overlay,False,0.0,direct_overlay,FMR_100,11.314845978361037,53.15,2126.0,5874.0,300.0
441,Dang,Panchakaule,9,120,60,40,,Urea ,top dressed ,V6 and V10 stages,T9-TQD803wE,28.13501822,82.12235925,507.0,5.0,22030,16010,8600,338,17.0,8082.0,8.1,67,3.7,28.13501822,82.12235925,6.85,2.6,0.14,184.0,467.18,42.75,20.94,36.03,Dang,direct_overlay,False,0.0,direct_overlay,FMR_100,12.472022144658702,53.0,2120.0,5880.0,300.0
442,Kavre,Bhakundebesi,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-OBS749qQ,27.56067273,85.66487296,1317.0,5.0,13504,15040,9300,450,17.0,8932.0,8.9,74,17.9,27.56067273,85.66487296,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_013,6.77157037836413,69.0,2760.0,5240.0,300.0
443,Kavre,Rabiopi,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-JXF488qK,27.6455971,85.55454796,1363.0,5.0,19456,19705,9000,320,13.0,9104.0,9.1,76,24.9,27.6455971,85.55454796,5.96,3.13,0.16,102.91,300.43,38.12,15.75,44.25,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_152,24.97154755037361,62.949999999999996,2518.0,5482.0,219.52984647593382
444,Kavre,Rabiopi,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-UCU785xS,27.64692356,85.56242414,1256.0,11.0,20640,18900,10000,397,12.0,10267.0,10.3,86,27.2,27.64692356,85.56242414,5.97,3.13,0.16,90.03,276.39,36.2,17.51,45.5,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_087,21.670647051612733,62.949999999999996,2518.0,5482.0,252.96891167779086
445,Kavre,Rabiopi,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-DMN268dW,27.65023801,85.57656571,1058.0,7.0,22336,17080,8500,370,13.0,8579.0,8.6,71,14.9,27.65023801,85.57656571,6.04,2.92,0.14,81.91,258.06,36.78,17.74,43.32,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_172,24.342160293230037,57.8,2312.0,5688.0,233.6686609356495
446,Kavre,Bhakundebesi,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-PIO607zK,27.55477469,85.66746093,1390.0,3.0,17760,13200,6800,380,14.0,6768.0,6.8,56,1.5,27.55477469,85.66746093,5.96,3.16,0.16,83.68,317.62,38.86,12.39,46.76,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,,17.68935822590623,63.400000000000006,2536.0,5464.0,300.0
447,Kavre,Bhakundebesi,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-WHC651rF,27.55849285,85.66658275,1339.0,9.0,16880,18800,9300,400,20.0,8683.0,8.7,72,18.5,27.55849285,85.66658275,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_107,6.77157037836413,69.0,2760.0,5240.0,300.0
448,Kavre,Anekot,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-GEA400iI,27.65007995,85.59363208,919.0,9.0,17440,13608,4884,300,16.0,4787.0,4.8,40,10.6,27.65007995,85.59363208,6.01,2.68,0.14,81.89,254.28,36.08,19.29,44.24,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_110,16.985123542883382,54.2,2168.0,5832.0,300.0
449,Kavre,Anekot,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-NZF173cS,27.67026182,85.58068221,1277.0,10.0,27344,22246,8828,440,16.0,8643.0,8.6,72,32.2,27.67026182,85.58068221,5.96,2.85,0.15,90.07,273.91,36.19,19.62,43.41,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_108,22.95312850324847,57.75,2310.0,5690.0,247.8964904150088
450,Kavre,Anekot,1,120,60,40,,Urea,top dressed ,knee ht+shoulder ht,T1-NZF173cS,27.66158589,85.59526126,987.0,12.0,16858,14059,6783,482,18.0,6467.0,6.5,54,14.5,27.66158589,85.59526126,6.05,2.91,0.16,67.19,249.42,36.31,19.66,44.68,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_085,10.970622044488874,59.650000000000006,2386.0,5614.0,300.0
451,Kavre,Bhakundebesi,2,120,60,40,,PCU,basal ,planting time,T2-JJX157pK,27.56050845,85.6648662,1325.0,4.0,17440,14520,7350,400,16.0,7162.0,7.2,60,3.2,27.56050845,85.6648662,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_013,6.77157037836413,69.0,2760.0,5240.0,300.0
453,Kavre,Rabiopi,2,120,60,40,,PCU,basal ,planting time,T2-MWI628aY,27.64693343,85.5624482,1248.0,5.0,19680,17850,10000,400,14.0,11289.0,11.3,94,35.74166667,27.64693343,85.5624482,5.97,3.13,0.16,90.03,276.39,36.2,17.51,45.5,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_087,21.670647051612733,62.949999999999996,2518.0,5482.0,252.96891167779086
454,Kavre,Rabiopi,2,120,60,40,,PCU,basal ,planting time,T2-FPH399jN,27.65022523,85.57658286,1055.0,5.0,24480,17605,10000,350,13.0,10598.0,10.6,88,31.74166667,27.65022523,85.57658286,6.04,2.92,0.14,81.64,257.39,36.79,17.72,43.31,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_172,26.92067458344978,57.8,2312.0,5688.0,211.287424554244
455,Kavre,Bhakundebesi,2,120,60,40,,PCU,basal ,planting time,T2-SZF397sU,27.55472657,85.66744222,1391.0,5.0,25600,12200,9350,477,16.0,9186.0,9.2,77,21.66666667,27.55472657,85.66744222,5.96,3.16,0.16,83.72,319.12,38.99,12.37,46.79,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,,18.244247114889564,63.400000000000006,2536.0,5464.0,299.49166800863486
456,Kavre,Bhakundebesi,2,120,60,40,,PCU,basal ,planting time,T2-GAO179qG,27.55850759,85.66659705,1338.0,3.0,26480,18150,7350,450,19.0,6914.0,6.9,58,3.783333333,27.55850759,85.66659705,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_107,6.77157037836413,69.0,2760.0,5240.0,300.0
457,Kavre,Anekot,2,120,60,40,,PCU,basal ,planting time,T2-RHA236kL,27.65007897,85.59361875,917.0,5.0,21632,15456,5836,380,14.0,5829.0,5.8,49,19.26666667,27.65007897,85.59361875,6.01,2.68,0.14,81.89,254.28,36.08,19.29,44.24,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_110,16.985123542883382,54.2,2168.0,5832.0,300.0
458,Kavre,Anekot,2,120,60,40,,PCU,basal ,planting time,T2-UYP413iP,27.6699683,85.58099852,1258.0,5.0,19856,15834,8284,380,16.0,8091.0,8.1,67,27.63333333,27.6699683,85.58099852,5.99,2.77,0.14,92.79,268.95,36.25,19.71,43.33,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_108,21.469197250401603,55.55,2222.0,5778.0,269.1297644997843
459,Kavre,Anekot,2,120,60,40,,PCU,basal ,planting time,,27.66169643,85.59531521,1025.0,10.0,28160,13300,5117,480,17.0,4938.0,4.9,41,1.758333333,27.66169643,85.59531521,6.05,2.91,0.16,67.19,249.42,36.31,19.66,44.68,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_085,10.970622044488874,59.650000000000006,2386.0,5614.0,300.0
460,Kavre,Bhakundebesi,3,60,60,40,,PCU,basal ,planting time,T3-ZAV853mG,27.56067362,85.66487197,1317.0,5.0,18048,14680,6900,480,17.0,6651.0,6.7,111,-2.216666667,27.56067362,85.66487197,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_013,6.77157037836413,69.0,2760.0,5240.0,300.0
461,Kavre,Rabiopi,3,60,60,40,,PCU,basal ,planting time,T3-QUZ940wG,27.64556336,85.55466565,1372.0,5.0,18240,21000,9750,375,12.0,9999.0,10.0,167,64.66666667,27.64556336,85.55466565,5.96,3.13,0.16,102.91,300.43,38.12,15.75,44.25,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_152,24.97154755037361,62.949999999999996,2518.0,5482.0,219.52984647593382
462,Kavre,Rabiopi,3,60,60,40,,PCU,basal ,planting time,T3-TII244tU,27.64694629,85.56232825,1248.0,5.0,20160,18655,10000,400,13.0,10393.0,10.4,173,56.55,27.64694629,85.56232825,5.94,3.08,0.16,80.09,264.77,36.36,15.86,45.17,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_087,23.857369684112157,62.2,2488.0,5512.0,231.03971950733205
463,Kavre,Rabiopi,3,60,60,40,,PCU,basal ,planting time,T3-PAT569oP,27.6502128,85.57660026,1057.0,5.0,25216,18655,10000,359,13.0,11341.0,11.3,189,75.86666667,27.6502128,85.57660026,6.05,2.92,0.14,81.36,256.69,36.8,17.7,43.31,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_172,54.95539615675647,57.8,2312.0,5688.0,103.50211986053877
464,Kavre,Bhakundebesi,3,60,60,40,,PCU,basal ,planting time,T3-CJH121kU,27.55465296,85.66751449,1394.0,5.0,22560,14900,8700,480,15.0,8639.0,8.6,144,34.21666667,27.55465296,85.66751449,5.97,3.16,0.16,83.76,313.71,38.58,12.46,46.58,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,,17.845417724845802,63.400000000000006,2536.0,5464.0,300.0
465,Kavre,Bhakundebesi,3,60,60,40,,PCU,basal ,planting time,T3-WGI675kJ,27.55856394,85.6666829,1326.0,4.0,23160,18350,6900,340,17.0,6675.0,6.7,111,3.583333333,27.55856394,85.6666829,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_107,6.77157037836413,69.0,2760.0,5240.0,300.0
466,Kavre,Anekot,3,60,60,40,,PCU,basal ,planting time,T3-LUD757oP,27.65007923,85.59361339,917.0,5.0,20672,14056,5479,300,16.0,5383.0,5.4,90,31.1,27.65007923,85.59361339,6.01,2.68,0.14,81.89,254.28,36.08,19.29,44.24,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_110,16.985123542883382,54.2,2168.0,5832.0,300.0
467,Kavre,Anekot,3,60,60,40,,PCU,basal ,planting time,T3-AOG391aB,27.67011617,85.58106151,1276.0,5.0,18365,14389,6672,340,16.0,6516.0,6.5,109,29.01666667,27.67011617,85.58106151,5.99,2.81,0.14,90.54,271.49,36.13,19.64,43.41,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_108,21.32987644456557,56.15,2246.0,5754.0,269.76246275753766
468,Kavre,Anekot,3,60,60,40,,PCU,basal ,planting time,,27.66168304,85.59524301,1016.0,8.0,23776,11852,4953,450,18.0,4723.0,4.7,79,-0.066666667,27.66168304,85.59524301,6.04,2.94,0.16,68.22,249.39,36.34,19.37,44.54,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_085,8.381739590301411,60.1,2404.0,5596.0,300.0
469,Kavre,Bhakundebesi,4,78,60,40,,UDP,basal ,planting time,T4-JVR191lK,27.5605062,85.6648713,1321.0,4.0,19136,10600,6950,500,18.0,6659.0,6.7,85,-1.602564103,27.5605062,85.6648713,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_013,6.77157037836413,69.0,2760.0,5240.0,300.0
470,Kavre,Rabiopi,4,78,60,40,,UDP,basal ,planting time,T4-BFS662xA,27.64557517,85.55466834,1374.0,5.0,19200,18900,8750,350,12.0,9004.0,9.0,115,36.98717949,27.64557517,85.55466834,5.96,3.13,0.16,102.91,300.43,38.12,15.75,44.25,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_152,24.97154755037361,62.949999999999996,2518.0,5482.0,219.52984647593382
471,Kavre,Rabiopi,4,78,60,40,,UDP,basal ,planting time,T4-ZKZ446dF,27.64696562,85.56233618,1250.0,5.0,18240,16275,8750,380,13.0,8883.0,8.9,114,24.14102564,27.64696562,85.56233618,5.94,3.08,0.16,80.09,264.77,36.36,15.86,45.17,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_087,23.857369684112157,62.2,2488.0,5512.0,231.03971950733205
472,Kavre,Rabiopi,4,78,60,40,,UDP,basal ,planting time,T4-MQE928hU,27.65019554,85.57663125,1056.0,5.0,22816,18130,9500,495,14.0,9478.0,9.5,122,34.47435897,27.65019554,85.57663125,6.05,2.92,0.14,80.82,255.4,36.83,17.66,43.29,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_172,57.81088848687116,57.8,2312.0,5688.0,98.38976962431124
473,Kavre,Bhakundebesi,4,78,60,40,,UDP,basal ,planting time,T4-VGB755qO,27.5544684,85.66762976,1405.0,9.0,23480,14650,9900,380,17.0,9589.0,9.6,123,38.5,27.5544684,85.66762976,5.89,3.14,0.15,83.04,334.42,39.99,12.03,47.7,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,,29.585715090216333,62.1,2484.0,5516.0,186.44132761976337
474,Kavre,Bhakundebesi,4,78,60,40,,UDP,basal ,planting time,T4-DJM280wH,27.55867905,85.66662332,1331.0,5.0,23080,13250,6750,454,20.0,6318.0,6.3,81,-1.820512821,27.55867905,85.66662332,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_107,6.77157037836413,69.0,2760.0,5240.0,300.0
475,Kavre,Anekot,4,78,60,40,,UDP,basal ,planting time,T4-JMT988aA,27.65008583,85.59361389,916.0,5.0,15344,13174,5033,340,14.0,5039.0,5.0,65,19.51282051,27.65008583,85.59361389,6.01,2.68,0.14,81.89,254.28,36.08,19.29,44.24,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_110,16.985123542883382,54.2,2168.0,5832.0,300.0
476,Kavre,Anekot,4,78,60,40,,UDP,basal ,planting time,T4-OXF734bY,27.67005164,85.5808474,1250.0,5.0,19850,18306,8323,410,15.0,8226.0,8.2,105,44.24358974,27.67005164,85.5808474,5.98,2.8,0.14,92.26,269.89,36.29,19.66,43.4,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_108,22.5874019104072,56.0,2240.0,5760.0,255.0094084679153
477,Kavre,Anekot,4,78,60,40,,UDP,basal ,planting time,,27.66163535,85.59492434,1010.0,9.0,23149,9380,5299,432,17.0,5114.0,5.1,66,4.961538462,27.66163535,85.59492434,6.04,2.95,0.15,69.61,250.91,36.63,19.23,44.3,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_085,6.233345163165352,59.25,2370.0,5630.0,300.0
478,Kavre,Bhakundebesi,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-GUB890tJ,27.5606008,85.66486519,1322.0,9.0,15648,12600,8600,500,17.0,8280.0,8.3,138,24.93333333,27.5606008,85.66486519,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_013,6.77157037836413,69.0,2760.0,5240.0,300.0
479,Kavre,Rabiopi,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-MNM924pE,27.64565601,85.55463457,1377.0,5.0,16800,17850,7750,340,12.0,7912.0,7.9,132,29.88333333,27.64565601,85.55463457,5.96,3.13,0.16,102.91,300.43,38.12,15.75,44.25,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_152,24.97154755037361,62.949999999999996,2518.0,5482.0,219.52984647593382
480,Kavre,Rabiopi,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-GOT226gG,27.64697419,85.56234037,1251.0,5.0,22560,16030,8500,355,12.0,8658.0,8.7,144,27.63333333,27.64697419,85.56234037,5.94,3.08,0.16,80.09,264.77,36.36,15.86,45.17,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_087,23.857369684112157,62.2,2488.0,5512.0,231.03971950733205
481,Kavre,Rabiopi,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-QTQ176wU,27.65020033,85.57666488,1058.0,7.0,24736,20755,10000,495,12.0,12064.0,12.1,201,87.91666667,27.65020033,85.57666488,6.05,2.93,0.14,80.22,254.04,36.9,17.6,43.26,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_172,67.88174611220762,57.95,2318.0,5682.0,83.70438778353947
482,Kavre,Bhakundebesi,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-WVH988sC,27.55441664,85.66764621,1388.0,5.0,16520,14050,9000,430,18.0,8623.0,8.6,144,33.95,27.55441664,85.66764621,5.89,3.14,0.15,83.04,334.42,39.99,12.03,47.7,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,,29.585715090216333,62.1,2484.0,5516.0,186.44132761976337
483,Kavre,Bhakundebesi,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-CYJ569pP,27.55879113,85.66651052,1334.0,9.0,18000,15750,7450,450,20.0,6956.0,7.0,116,8.266666667,27.55879113,85.66651052,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_107,6.77157037836413,69.0,2760.0,5240.0,300.0
484,Kavre,Anekot,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-RKD633dN,27.65008951,85.59362833,915.0,5.0,17200,14056,5346,340,14.0,5346.0,5.3,89,30.48333333,27.65008951,85.59362833,6.01,2.68,0.14,81.89,254.28,36.08,19.29,44.24,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_110,16.985123542883382,54.2,2168.0,5832.0,300.0
485,Kavre,Anekot,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,T5-YLH923lD,27.67006662,85.5810992,1269.0,5.0,19610,16005,7327,380,16.0,7174.0,7.2,120,39.98333333,27.67006662,85.5810992,5.99,2.79,0.14,91.06,270.83,36.14,19.67,43.37,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_108,23.15467483609937,55.85,2234.0,5766.0,249.02098780547325
486,Kavre,Anekot,5,60,60,40,6.0,Urea,top dressed ,knee ht+shoulder ht,,27.66162521,85.59493641,1011.0,5.0,18803,11544,5299,451,16.0,5175.0,5.2,86,7.466666667,27.66162521,85.59493641,6.04,2.95,0.15,69.63,250.89,36.62,19.22,44.31,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_085,6.447319250193882,59.25,2370.0,5630.0,300.0
487,Kavre,Bhakundebesi,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-JIV482qP,27.56058342,85.66486177,1316.0,9.0,15008,12680,8550,400,17.0,8292.0,8.3,69,12.56666667,27.56058342,85.66486177,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_013,6.77157037836413,69.0,2760.0,5240.0,300.0
488,Kavre,Rabiopi,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-UGZ405zA,27.64564698,85.55463757,1379.0,4.0,19200,18375,9250,370,12.0,9519.0,9.5,79,28.33333333,27.64564698,85.55463757,5.96,3.13,0.16,102.91,300.43,38.12,15.75,44.25,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_152,24.97154755037361,62.949999999999996,2518.0,5482.0,219.52984647593382
489,Kavre,Rabiopi,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-CFS567uN,27.64697788,85.56235148,1249.0,11.0,18240,15750,8500,361,13.0,8628.0,8.6,72,13.56666667,27.64697788,85.56235148,5.94,3.08,0.16,80.09,264.77,36.36,15.86,45.17,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_087,23.857369684112157,62.2,2488.0,5512.0,231.03971950733205
490,Kavre,Rabiopi,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-UJS392yX,27.65017272,85.57666896,1056.0,5.0,19456,17325,9000,359,12.0,9230.0,9.2,77,20.34166667,27.65017272,85.57666896,6.05,2.92,0.14,80.14,253.74,36.86,17.61,43.27,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_172,32.32145475473706,57.8,2312.0,5688.0,175.98217788035552
491,Kavre,Bhakundebesi,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-LNX252zD,27.55470088,85.6674945,1396.0,4.0,18240,12850,9050,345,15.0,8934.0,8.9,74,19.56666667,27.55470088,85.6674945,5.97,3.16,0.16,83.76,313.71,38.58,12.46,46.58,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,,17.845417724845802,63.400000000000006,2536.0,5464.0,300.0
492,Kavre,Bhakundebesi,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-AAQ829vN,27.55879117,85.6665101,1334.0,9.0,20160,15850,8550,390,20.0,7953.0,8.0,66,12.44166667,27.55879117,85.6665101,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_107,6.77157037836413,69.0,2760.0,5240.0,300.0
493,Kavre,Anekot,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-WGW631zB,27.65009491,85.59363032,914.0,5.0,16704,13272,4873,320,15.0,4844.0,4.8,40,11.05833333,27.65009491,85.59363032,6.01,2.68,0.14,81.89,254.28,36.08,19.29,44.24,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_110,16.985123542883382,54.2,2168.0,5832.0,300.0
494,Kavre,Anekot,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,T6-YPE618sN,27.67004168,85.58115009,1260.0,5.0,23136,18704,8158,360,15.0,8063.0,8.1,67,27.4,27.67004168,85.58115009,5.99,2.78,0.14,91.2,270.61,36.12,19.69,43.34,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_108,22.56612774046339,55.699999999999996,2228.0,5772.0,255.78158851109444
495,Kavre,Anekot,6,120,0,40,,Urea,top dressed ,knee ht+shoulder ht,,27.66161149,85.59493882,1010.0,5.0,20227,12099,5784,426,17.0,5582.0,5.6,47,7.125,27.66161149,85.59493882,6.03,2.95,0.15,69.71,250.92,36.61,19.21,44.31,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_085,6.542874122004679,59.25,2370.0,5630.0,300.0
496,Kavre,Bhakundebesi,7,0,60,40,,,,,T7-DZX620mB,27.56066755,85.66487803,1317.0,5.0,15648,14960,7750,450,18.0,7390.0,7.4,0,0.0,27.56066755,85.66487803,5.95,3.4,0.18,77.54,337.96,38.95,12.38,47.53,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_013,6.77157037836413,69.0,2760.0,5240.0,300.0
497,Kavre,Rabiopi,7,0,60,40,,,,,T7-HAP996qO,27.64561833,85.554632,1379.0,4.0,16576,19425,8500,350,12.0,8678.0,8.7,0,0.0,27.64561833,85.554632,5.96,3.13,0.16,102.91,300.43,38.12,15.75,44.25,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_152,24.97154755037361,62.949999999999996,2518.0,5482.0,219.52984647593382
498,Kavre,Rabiopi,7,0,60,40,,,,,T7-PJF670zG,27.64699402,85.5623446,1243.0,5.0,18496,16275,8750,350,14.0,8750.0,8.8,0,0.0,27.64699402,85.5623446,5.94,3.08,0.16,80.09,264.77,36.36,15.86,45.17,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_087,23.857369684112157,62.2,2488.0,5512.0,231.03971950733205
499,Kavre,Rabiopi,7,0,60,40,,,,,T7-NEH250aB,27.65016183,85.57668644,1060.0,5.0,20896,20475,9500,381,14.0,9489.0,9.5,0,0.0,27.65016183,85.57668644,6.06,2.92,0.15,79.8,252.94,36.88,17.59,43.27,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_172,4.370502826648648,58.8,2352.0,5648.0,300.0
500,Kavre,Bhakundebesi,7,0,60,40,,,,,T7-DUJ241tN,27.55468903,85.66737718,1389.0,9.0,20160,13450,9100,432,20.0,8486.0,8.5,0,0.0,27.55468903,85.66737718,5.97,3.17,0.16,83.91,321.26,39.22,12.36,46.72,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,,15.285302838866105,63.55,2542.0,5458.0,300.0
