S.no,District,VDC,Demo,Organization,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,ZnSO4_kg_ha,FYM_t_ha,N_source,N_methods,N_time,Variety,barcode,latitude,longitude,altitude,precision,Straw_wt_kg_ha,cob_wt_kg_ha,grain_yield_kg_ha,1000_grain_wt_gm,moisture%,Yield_kg_ha,Yield_t_ha,NUE_N,AE_N,PFPN,lat_fixed,lon_fixed,lat_key,lon_key,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,narc_dist,dsm_source,dsm_imputed,dsm_imputation_n_neighbors,dsm_imputation_method,farmer_id,OC,P_Olsen,Exch_K,yield_control_pooled,n_supply,p_supply,k_supply,n_rec_quefts,p_rec_quefts,k_rec_quefts,AE_pooled,NUE
297.0,Kavre,Bhakundebesi,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-LVM810vZ,27.562211151234806 85.64973877742887 1131.0 4.5,27.56221115123481,85.64973877742887,1131.0,4.5,19704.17,7912.5,5512.5,452.0,21.8,5.01252,,,,27.56221115123481,85.64973877742887,27.56221115123481,85.64973877742887,5.99,3.04,0.17,74.57,316.04,39.25,13.09,46.27,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_009,17.633410672853827,28.680769230769226,2.5802990360023603,5.866666666666666,89.63062645011601,20.51176976619668,36.24244741804352,220.73874709976798,223.14023617704802,396.2932772483347,-7.117888888888883,41.771
298.0,Kavre,Bhakundebesi,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-NOP418vC,27.562290611676872 85.64945261925459 1135.0 5.0,27.562290611676872,85.64945261925459,1135.0,5.0,20525.0,8000.0,6000.0,454.0,22.4,5.41395,,,,27.562290611676872,85.64945261925459,27.562290611676872,85.64945261925459,5.99,3.04,0.17,74.57,316.04,39.25,13.09,46.27,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_009,17.633410672853827,28.680769230769226,2.5802990360023603,5.866666666666666,89.63062645011601,20.51176976619668,36.24244741804352,220.73874709976798,223.14023617704802,396.2932772483347,-3.7726388888888867,45.11625
299.0,Kavre,Bhakundebesi,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-KIL829lV,27.562319529242814 85.64940677024424 1125.0 4.5,27.562319529242814,85.64940677024424,1125.0,4.5,22250.0,6500.0,5500.0,451.0,21.9,4.99476,,,,27.562319529242814,85.64940677024424,27.562319529242814,85.64940677024424,5.91,2.89,0.15,88.86,304.88,39.88,13.06,48.41,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_009,16.763341067285385,34.176923076923075,2.48918355301987,5.866666666666666,82.9282482598608,22.931868876048544,37.73033754362888,234.1435034802784,195.43010136924414,392.6925831444181,-14.531777777777766,83.24600000000001
300.0,Kavre,Bhakundebesi,B5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-GLC455nX,27.56233595777303 85.6494539603591 1131.0 5.0,27.56233595777303,85.6494539603591,1131.0,5.0,20125.0,6750.0,5750.0,455.0,22.6,5.175,,,,27.56233595777303,85.6494539603591,27.56233595777303,85.6494539603591,5.99,3.04,0.17,74.57,316.04,39.25,13.09,46.27,Kabhrepalanchok,direct_overlay,False,0.0,direct_overlay,FMR_009,17.633410672853827,28.680769230769226,2.5802990360023603,5.866666666666666,89.63062645011601,20.51176976619668,36.24244741804352,220.73874709976798,223.14023617704802,396.2932772483347,-8.867521367521364,66.34615384615384
281.0,Nuwakot,Bidur Municipality,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-FLA370jD,27.88431666791439 85.1506984513253 536.0 4.5,27.88431666791439,85.1506984513253,536.0,4.5,22333.33,10333.33,7000.0,390.0,19.8,6.5279,,,,27.88431666791439,85.1506984513253,27.88431666791439,85.1506984513253,5.86,2.42,0.13,82.43,267.09,42.56,21.61,39.61,Nuwakot,direct_overlay,False,0.0,direct_overlay,FMR_131,14.037122969837588,31.703846153846154,2.1806482392288014,5.807563025210084,68.24849187935035,20.716768784579692,39.34087192839858,263.5030162412993,220.7929974165625,388.79508993327545,6.0028081232493,54.399166666666666
282.0,Nuwakot,Bidur Municipality,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-NRQ691uZ,27.8844232019037 85.1506929192692 533.0 4.5,27.8844232019037,85.1506929192692,533.0,4.5,26666.67,13500.0,9833.33,390.0,19.8,9.170155000000001,,,,27.8844232019037,85.1506929192692,27.8844232019037,85.1506929192692,5.86,2.42,0.13,82.43,267.09,42.56,21.61,39.61,Nuwakot,direct_overlay,False,0.0,direct_overlay,FMR_131,14.037122969837588,31.703846153846154,2.1806482392288014,5.807563025210084,68.24849187935035,20.716768784579692,39.34087192839858,263.5030162412993,220.7929974165625,388.79508993327545,28.021599789915978,76.41795833333335
283.0,Nuwakot,Bidur Municipality,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-PRU873yR,27.88446791935712 85.15069920569658 537.0 4.5,27.88446791935712,85.15069920569658,537.0,4.5,25833.33,11150.0,7883.33,390.0,19.8,7.35167,,,,27.88446791935712,85.15069920569658,27.88446791935712,85.15069920569658,5.86,2.42,0.13,82.43,267.09,42.56,21.61,39.61,Nuwakot,direct_overlay,False,0.0,direct_overlay,FMR_131,14.037122969837588,31.703846153846154,2.1806482392288014,5.807563025210084,68.24849187935035,20.716768784579692,39.34087192839858,263.5030162412993,220.7929974165625,388.79508993327545,12.867558123249305,61.26391666666667
284.0,Nuwakot,Bidur Municipality,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-MZX552wE,27.884515947662294 85.15072116628289 541.0 5.0,27.88451594766229,85.15072116628289,541.0,5.0,25000.0,12083.33,8483.33,390.0,19.8,7.9112,,,,27.88451594766229,85.15072116628289,27.88451594766229,85.15072116628289,5.86,2.42,0.13,82.43,267.09,42.56,21.61,39.61,Nuwakot,direct_overlay,False,0.0,direct_overlay,FMR_131,14.037122969837588,31.703846153846154,2.1806482392288014,5.807563025210084,68.24849187935035,20.716768784579692,39.34087192839858,263.5030162412993,220.7929974165625,388.79508993327545,35.060616246498604,131.85333333333332
285.0,Nuwakot,Bidur Municipality,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-IWV124pH,27.884649764746428 85.15072426758707 535.0 4.5,27.884649764746428,85.15072426758707,535.0,4.5,27500.0,12500.0,8866.667,390.0,19.8,8.26868,,,,27.884649764746428,85.15072426758707,27.884649764746428,85.15072426758707,5.86,2.42,0.13,82.43,267.09,42.56,21.61,39.61,Nuwakot,direct_overlay,False,0.0,direct_overlay,FMR_131,14.037122969837588,31.703846153846154,2.1806482392288014,5.807563025210084,68.24849187935035,20.716768784579692,39.34087192839858,263.5030162412993,220.7929974165625,388.79508993327545,31.55278172807585,106.00871794871796
286.0,Nuwakot,Bidur Municipality,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-FBB685rC,27.884395834989846 85.15062938444316 538.0 4.5,27.88439583498985,85.15062938444316,538.0,4.5,18333.0,7783.33,5083.33,390.0,19.8,4.6873000000000005,,,,27.88439583498985,85.15062938444316,27.88439583498985,85.15062938444316,5.86,2.42,0.13,82.43,267.09,42.56,21.61,39.61,Nuwakot,direct_overlay,False,0.0,direct_overlay,FMR_131,14.037122969837588,31.703846153846154,2.1806482392288014,5.807563025210084,68.24849187935035,20.716768784579692,39.34087192839858,263.5030162412993,220.7929974165625,388.79508993327545,-9.335525210084029,39.060833333333335
287.0,Nuwakot,Bidur Municipality,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-RDS171vM,27.884557018987834 85.15062846243382 531.0 4.5,27.884557018987834,85.15062846243382,531.0,4.5,28833.33,9450.0,6516.67,390.0,19.8,6.008970000000001,,,,27.884557018987834,85.15062846243382,27.884557018987834,85.15062846243382,5.86,2.42,0.13,82.43,267.09,42.56,21.61,39.61,Nuwakot,direct_overlay,False,0.0,direct_overlay,FMR_131,14.037122969837588,31.703846153846154,2.1806482392288014,5.807563025210084,68.24849187935035,20.716768784579692,39.34087192839858,263.5030162412993,220.7929974165625,388.79508993327545,1.6783914565826399,50.07475
288.0,Nuwakot,Bidur Municipality,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-GQR876mD,27.88455161266029 85.15063944272697 534.0 4.5,27.88455161266029,85.15063944272697,534.0,4.5,20000.0,8966.67,6466.67,390.0,19.8,5.96286,,,,27.88455161266029,85.15063944272697,27.88455161266029,85.15063944272697,5.86,2.42,0.13,82.43,267.09,42.56,21.61,39.61,Nuwakot,direct_overlay,False,0.0,direct_overlay,FMR_131,14.037122969837588,31.703846153846154,2.1806482392288014,5.807563025210084,68.24849187935035,20.716768784579692,39.34087192839858,263.5030162412993,220.7929974165625,388.79508993327545,1.2941414565826352,49.6905
289.0,Nuwakot,Bidur Municipality,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-OWZ581fG,27.884603748098016 85.15064187347889 536.0 4.5,27.884603748098016,85.15064187347889,536.0,4.5,22166.67,9466.67,6550.0,390.0,19.8,6.0397,,,,27.884603748098016,85.15064187347889,27.884603748098016,85.15064187347889,5.86,2.42,0.13,82.43,267.09,42.56,21.61,39.61,Nuwakot,direct_overlay,False,0.0,direct_overlay,FMR_131,14.037122969837588,31.703846153846154,2.1806482392288014,5.807563025210084,68.24849187935035,20.716768784579692,39.34087192839858,263.5030162412993,220.7929974165625,388.79508993327545,3.8689495798319338,100.66166666666666
290.0,Nuwakot,Bidur Municipality,B5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-HCA284qT,27.884665816091 85.15059032477438 535.0 5.0,27.884665816091,85.15059032477438,535.0,5.0,20166.67,8266.67,5266.67,390.0,19.8,4.85635,,,,27.884665816091,85.15059032477438,27.884665816091,85.15059032477438,5.86,2.42,0.13,82.43,267.09,42.56,21.61,39.61,Nuwakot,direct_overlay,False,0.0,direct_overlay,FMR_131,14.037122969837588,31.703846153846154,2.1806482392288014,5.807563025210084,68.24849187935035,20.716768784579692,39.34087192839858,263.5030162412993,220.7929974165625,388.79508993327545,-12.195038784744664,62.26089743589744
301.0,Palpa,Devinagar,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-MUP510eF,27.808496402576566 83.69880789890885 1187.0 5.0,27.80849640257657,83.69880789890885,1187.0,5.0,19000.0,18333.3333,10866.66667,396.0,21.6,9.681212121,,,,27.80849640257657,83.69880789890885,27.80849640257657,83.69880789890885,6.47,3.12,0.13,96.96,217.41,39.51,16.37,43.29,Palpa,direct_overlay,False,0.0,direct_overlay,FMR_163,18.097447795823665,37.29230769230769,1.7750373795002947,4.454545454545454,106.75684454756379,24.280658486525073,19.70354547635362,186.48631090487243,179.9864603292879,436.31741994722427,43.555555553787876,80.67676767500001
302.0,Palpa,Devinagar,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-CYV974uF,27.80842704232782 83.69870329275727 1184.0 5.0,27.80842704232782,83.69870329275727,1184.0,5.0,20333.33333,17833.3333,11466.66667,436.0,24.4,9.850909091,,,,27.80842704232782,83.69870329275727,27.80842704232782,83.69870329275727,6.47,3.12,0.13,96.96,217.41,39.51,16.37,43.29,Palpa,direct_overlay,False,0.0,direct_overlay,FMR_163,18.097447795823665,37.29230769230769,1.7750373795002947,4.454545454545454,106.75684454756379,24.280658486525073,19.70354547635362,186.48631090487243,179.9864603292879,436.31741994722427,44.96969697045456,82.09090909166666
303.0,Palpa,Devinagar,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-SDA787sD,27.80851689632982 83.69864705018699 1179.0 3.5,27.80851689632982,83.69864705018699,1179.0,3.5,20166.66667,18000.0,13296.66667,436.0,21.6,11.84612121,,,,27.80851689632982,83.69864705018699,27.80851689632982,83.69864705018699,6.47,3.12,0.13,96.96,217.41,39.51,16.37,43.29,Palpa,direct_overlay,False,0.0,direct_overlay,FMR_163,18.097447795823665,37.29230769230769,1.7750373795002947,4.454545454545454,106.75684454756379,24.280658486525073,19.70354547635362,186.48631090487243,179.9864603292879,436.31741994722427,61.59646462878788,98.71767675
304.0,Palpa,Devinagar,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-LOT438hI,27.80753126833588 83.6996323429048 788.0 5.0,27.80753126833588,83.6996323429048,788.0,5.0,19333.33333,15000.0,8863.333333,389.0,20.7,9.903484848,,,,27.80753126833588,83.6996323429048,27.80753126833588,83.6996323429048,6.49,3.12,0.14,97.54,229.92,39.67,16.59,44.97,Palpa,direct_overlay,False,0.0,direct_overlay,FMR_163,18.097447795823665,37.51538461538462,1.8771748967145385,4.454545454545454,107.3721577726218,24.33138952346957,20.63201452388698,185.2556844547564,179.4055899562734,434.07052485219344,90.81565655757576,165.0580808
305.0,Palpa,Devinagar,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-EDK566tG,27.807311075739563 83.70224179700017 617.0 5.0,27.807311075739563,83.70224179700017,617.0,5.0,17333.33333,17000.0,10866.66667,402.0,19.8,9.903484848,,,,27.807311075739563,83.70224179700017,27.807311075739563,83.70224179700017,6.55375,2.735,0.12375,126.59875,336.57375,42.95125,17.485,39.03,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_163,15.864269141531322,48.69182692307692,2.747946217784773,4.454545454545454,95.84199898491879,29.047101853133224,32.85564666162159,208.31600203016242,125.41068378162458,404.48933507887574,69.85819735198136,126.96775446153846
306.0,Palpa,Devinagar,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-GXW770zH,27.808596566319466 83.69854713790119 1189.0 5.0,27.808596566319466,83.69854713790119,1189.0,5.0,18166.0,16333.3333,8453.333333,386.0,21.5,7.540757576,,,,27.808596566319466,83.69854713790119,27.808596566319466,83.69854713790119,6.47,3.12,0.13,96.96,217.41,39.51,16.37,43.29,Palpa,direct_overlay,False,0.0,direct_overlay,FMR_163,18.097447795823665,37.29230769230769,1.7750373795002947,4.454545454545454,106.75684454756379,24.280658486525073,19.70354547635362,186.48631090487243,179.9864603292879,436.31741994722427,25.71843434545455,62.839646466666665
307.0,Palpa,Devinagar,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-DEO914rC,27.808685079216957 83.6985617224127 1189.0 5.0,27.80868507921696,83.6985617224127,1189.0,5.0,22000.0,19000.0,9800.0,445.0,23.0,8.575,,,,27.80868507921696,83.6985617224127,27.80868507921696,83.6985617224127,6.55375,2.735,0.12375,126.59875,336.57375,42.95125,17.485,39.03,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_163,15.864269141531322,48.69182692307692,2.747946217784773,4.454545454545454,95.84199898491879,29.047101853133224,32.85564666162159,208.31600203016242,125.41068378162458,404.48933507887574,34.33712121212121,71.45833333333333
308.0,Palpa,Devinagar,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-OIS220iM,27.808765629306436 83.69851687923074 1190.0 4.5,27.80876562930644,83.69851687923074,1190.0,4.5,20333.33333,18500.0,9106.666667,378.0,22.4,8.030424242,,,,27.80876562930644,83.69851687923074,27.80876562930644,83.69851687923074,6.55375,2.735,0.12375,126.59875,336.57375,42.95125,17.485,39.03,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_163,15.864269141531322,48.69182692307692,2.747946217784773,4.454545454545454,95.84199898491879,29.047101853133224,32.85564666162159,208.31600203016242,125.41068378162458,404.48933507887574,29.798989895454554,66.92020201666666
309.0,Palpa,Devinagar,B4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,OPV,DB4-NYG126nL,27.808773927390575 83.69840229861438 1192.0 5.0,27.80877392739057,83.69840229861438,1192.0,5.0,19333.33333,18166.6667,9426.666667,414.0,24.3,8.109075758,,,,27.80877392739057,83.69840229861438,27.80877392739057,83.69840229861438,6.55375,2.735,0.12375,126.59875,336.57375,42.95125,17.485,39.03,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_163,15.864269141531322,48.69182692307692,2.747946217784773,4.454545454545454,95.84199898491879,29.047101853133224,32.85564666162159,208.31600203016242,125.41068378162458,404.48933507887574,60.90883839090909,135.15126263333332
310.0,Palpa,Devinagar,B5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,OPV,DB5-WZM745kE,27.80887769535184 83.69836734607816 1182.0 5.0,27.80887769535184,83.69836734607816,1182.0,5.0,20666.66667,17333.3333,9746.666667,426.0,22.0,8.639090909,,,,27.80887769535184,83.69836734607816,27.80887769535184,83.69836734607816,6.55375,2.735,0.12375,126.59875,336.57375,42.95125,17.485,39.03,,direct_overlay_plus_nearest8,True,8.0,nearest_8_valid_mean,FMR_163,15.864269141531322,48.69182692307692,2.747946217784773,4.454545454545454,95.84199898491879,29.047101853133224,32.85564666162159,208.31600203016242,125.41068378162458,404.48933507887574,53.648018646853146,110.75757575641026
9.0,Surket,Lekhpharsa,A1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,Hybrid,DA1-XNF150oB,28.461811440065503 81.78102308884263 428.0 5.0,28.461811440065503,81.78102308884263,428.0,5.0,23667.0,19733.0,9833.0,399.0,19.8,8.962,,,,28.461811440065503,81.78102308884263,28.461811440065503,81.78102308884263,7.22,3.17,0.16,102.73,355.53,46.09,9.38,44.25,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_122,18.387470997679813,39.511538461538464,2.9027139484556357,5.807563025210084,131.91171693735498,21.40199950919151,20.03088662310345,136.17656612529004,212.94710561975722,435.52525437208965,26.286974789915966,74.68333333333334
18.0,Surket,Lekhpharsa,A2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,Hybrid,DA2-BCO221bK,28.461795640178025 81.78097103722394 428.0 5.0,28.461795640178025,81.78097103722394,428.0,5.0,17050.0,17060.0,9347.0,319.0,20.0,8.497,,,,28.461795640178025,81.78097103722394,28.461795640178025,81.78097103722394,7.22,3.16,0.16,103.09,353.42,46.13,9.39,44.22,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_122,18.329466357308586,39.65,2.8854869171748967,5.807563025210084,131.4955916473318,21.466037122969837,19.96820650360069,137.00881670533641,212.21387494199536,435.6769402612863,22.411974789915966,70.80833333333334
27.0,Surket,Lekhpharsa,A3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,Hybrid,DA3-PDZ392mC,28.46175318583846 81.78091496229172 429.0 5.0,28.46175318583846,81.78091496229172,429.0,5.0,16423.0,19500.0,7050.0,301.0,21.2,6.313,,,,28.46175318583846,81.78091496229172,28.46175318583846,81.78091496229172,7.21,3.13,0.16,104.15,349.72,46.18,9.44,44.15,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_122,18.155452436194896,40.05769230769231,2.8552783789100924,5.807563025210084,129.93857308584685,21.7315098719436,20.083575506233423,140.1228538283063,209.17421196624576,435.3977472749151,4.211974789915966,52.608333333333334
36.0,Surket,Lekhpharsa,A4,,60.0,60.0,40.0,0.0,0.0,PCU,basal,planting,Hybrid,DA4-JAP616zY,28.461702768690884 81.78089761175215 430.0 5.0,28.461702768690884,81.78089761175215,430.0,5.0,17090.0,13983.0,7767.0,279.0,19.5,7.105,,,,28.461702768690884,81.78089761175215,28.461702768690884,81.78089761175215,7.2,3.11,0.16,105.5,346.45,46.21,9.51,44.09,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_122,18.039443155452435,40.57692307692307,2.8285805626598464,5.807563025210084,128.8016241299304,22.056326967695874,20.16481569130747,142.39675174013922,205.45505621988224,435.2011460270359,21.623949579831944,118.41666666666667
45.0,Surket,Lekhpharsa,A5,,78.0,60.0,40.0,0.0,0.0,UDP,basal,planting,Hybrid,DA5-CSK758cH,28.461660398170352 81.78084053099155 425.0 5.0,28.461660398170352,81.78084053099155,425.0,5.0,20400.0,17300.0,9807.0,272.0,19.9,8.926,,,,28.461660398170352,81.78084053099155,28.461660398170352,81.78084053099155,7.19,3.09,0.16,106.36,342.88,46.27,9.55,44.03,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_122,17.923433874709975,40.90769230769231,2.7994334054692107,5.807563025210084,127.66861948955915,22.285307435748702,20.22634967127737,144.6627610208817,202.83322986067736,435.05223379550876,39.97996121525534,114.43589743589743
54.0,Surket,Lekhpharsa,B1,,120.0,60.0,40.0,0.0,0.0,0,top dressing,V6 and V10,OPV,DB1-AJL289mX,28.461620793677866 81.78076609969139 423.0 5.0,28.461620793677863,81.78076609969139,423.0,5.0,16383.0,12700.0,8307.0,299.0,21.0,7.457,,,,28.461620793677863,81.78076609969139,28.461620793677863,81.78076609969139,7.19,3.07,0.16,106.93,339.23,46.36,9.57,43.99,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_122,17.807424593967514,41.12692307692308,2.7696330906944717,5.807563025210084,126.84228538283061,22.38306870203462,20.12693917674245,146.31542923433878,201.7138633617036,435.2928071922833,13.7453081232493,62.141666666666666
63.0,Surket,Lekhpharsa,B2,,120.0,60.0,40.0,0.0,6.0,manure,top dressing,V6 and V10,OPV,DB2-WXA836yI,28.461531149223447 81.78068831562996 425.0 5.0,28.461531149223447,81.78068831562996,425.0,5.0,18510.0,11517.0,9697.0,289.0,19.9,8.826,,,,28.461531149223447,81.78068831562996,28.461531149223447,81.78068831562996,7.17,3.04,0.16,108.48,332.94,46.48,9.65,43.89,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_122,17.633410672853827,41.723076923076924,2.718278575644304,5.807563025210084,125.00324825986077,22.809016419775123,20.23109358499848,149.99350348027846,196.8367619935748,435.0407535243036,25.15364145658264,73.55
72.0,Surket,Lekhpharsa,B3,,120.0,60.0,40.0,20.0,0.0,0,top dressing,V6 and V10,OPV,DB3-BMK937qA,28.46148022916168 81.78062704391778 419.0 5.0,28.46148022916168,81.78062704391778,419.0,5.0,18617.0,17367.0,8873.0,385.0,20.8,7.986,,,,28.46148022916168,81.78062704391778,28.46148022916168,81.78062704391778,7.17,3.02,0.16,109.06,329.2,46.57,9.67,43.85,Surkhet,direct_overlay,False,0.0,direct_overlay,FMR_122,17.51740139211137,41.94615384615385,2.6877434585874482,5.807563025210084,124.1808584686775,22.907742526325183,20.1213945770678,151.638283062645,195.70634807357663,435.3062251234959,18.153641456582633,66.55
