province,district,palika,lat,lon,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,maize_urea_total,maize_dap,maize_mop,dsm_source,dsm_imputed,dsm_imputation_n_neighbors,dsm_imputation_method,OC,P_Olsen,Exch_K,n_supply,p_supply,k_supply,target_yield_t_ha,quefts_N_kg_ha,quefts_P2O5_kg_ha,quefts_K2O_kg_ha,IE_N_kg_grain_per_kg_uptake,RE_N_fraction,dsm_interpretation
Province 5,Bardiya,Barbardiya Nagarpalika,28.26,81.42,6.94,1.5,0.09,109.68,228.28,38.57,18.7,43.26,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,8.700696055684455,42.184615384615384,1.863785166240409,58.27726218097448,22.792162680706763,29.575987594368666,10.0,383.44547563805105,311.52973730590753,533.4261100216279,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Bansagadhi Nagarpalika,28.26,81.46,7.06,1.58,0.09,93.7,186.78,32.62,21.18,44.41,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,9.164733178654293,36.03846153846154,1.5249596694865235,63.25498839907193,19.42482589684098,21.42746138261526,10.0,373.49002320185616,350.08574348117077,553.145543454071,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Bansagadhi Nagarpalika,28.26,81.48,7.15,1.52,0.09,107.53,214.41,35.8,20.4,42.56,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,8.816705336426914,41.357692307692304,1.7505439700963994,62.201856148491885,21.724176780296265,23.786875502115578,10.0,375.59628770301623,323.75817586560777,547.4357612848803,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Bansagadhi Nagarpalika,28.26,81.5,6.84,1.8,0.1,108.45,197.0,36.64,18.86,43.63,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.440835266821347,41.71153846153846,1.6084005508557937,68.15777262180976,23.2208272354096,23.4272446684708,10.0,363.6844547563805,306.62152815456005,548.3060679023007,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Bansagadhi Nagarpalika,28.26,81.52,7.34,1.63,0.09,117.58,223.79,36.97,18.75,43.12,10.44,1.08,3.34,NARC_API_modelled_DSM,False,0,none,9.45475638051044,45.223076923076924,1.8271266968325788,69.75719257540602,22.949735097269322,20.167573978329084,10.0,360.485614849188,309.7255331362662,556.1944709724436,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Bansagadhi Nagarpalika,28.26,81.54,7.02,1.8,0.1,126.91,250.08,38.61,19.87,41.84,10.44,1.08,3.34,NARC_API_modelled_DSM,False,0,none,10.440835266821347,48.81153846153846,2.041770607908715,71.35266821345708,26.15909869712654,26.514752348795014,10.0,357.2946635730858,272.9783199179011,540.834299315916,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.28,81.26,6.51,1.83,0.09,147.65,232.92,34.83,24.8,42.09,10.44,1.08,3.34,NARC_API_modelled_DSM,False,0,none,10.614849187935036,56.78846153846154,1.9016683061184336,63.33880510440836,31.6262665870962,32.755133838231124,10.0,373.3223897911833,210.3792475777485,525.7325761114806,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.28,81.28,6.4,1.74,0.08,151.71,225.05,35.07,24.04,42.2,10.44,1.08,3.34,NARC_API_modelled_DSM,False,0,none,10.092807424593968,58.35,1.8374139287822153,58.33642691415314,32.42488399071926,34.813551328046515,10.0,383.3271461716937,201.23507830626448,520.7512057861275,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.28,81.34,7.81,1.68,0.1,87.02,243.31,36.08,19.65,43.33,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,9.74477958236659,33.46923076923077,1.9864971473539244,79.6830626450116,14.558435570230236,12.72650552890097,10.0,340.6338747099768,405.8059127208638,574.2018566200596,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.28,81.36,7.55,1.66,0.1,78.04,180.56,35.31,21.73,41.83,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,9.62877030162413,30.015384615384615,1.4741766673224475,74.47853828306263,14.32946579957166,13.13033796900535,10.0,351.04292343387476,408.4276165949045,573.224582115007,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.28,81.38,7.42,1.95,0.12,67.7,159.05,34.08,24.09,39.71,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,11.310904872389791,26.03846153846154,1.298558921896518,84.99013921113688,12.986768472247011,11.514491036563312,10.0,330.0197215777263,423.80150099277176,577.1349316915168,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.28,81.4,7.23,1.79,0.12,93.18,202.95,35.14,22.87,41.85,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,10.382830626450117,35.83846153846154,1.6569791461735195,74.6629350348028,18.804289208905942,18.549558753267174,10.0,350.67412993039443,357.190888558027,560.1100678170934,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Bansagadhi Nagarpalika,28.28,81.46,7.08,1.43,0.09,92.32,190.18,39.3,18.68,42.06,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,8.294663573085847,35.5076923076923,1.5527188668109384,57.531786542923435,18.963871675887916,23.29439884460424,10.0,384.9364269141531,355.36366931108336,548.6275547960577,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Bansagadhi Nagarpalika,28.28,81.52,7.36,1.73,0.09,108.83,206.68,35.68,22.49,42.08,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,10.034802784222737,41.857692307692304,1.6874326185323627,74.37795823665893,21.192962163126893,17.438282527914403,10.0,351.2440835266822,329.84058323219705,562.7993562824471,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Bansagadhi Nagarpalika,28.28,81.58,7.27,1.99,0.11,112.59,230.95,36.45,22.69,41.64,10.44,1.08,3.34,NARC_API_modelled_DSM,False,0,none,11.54292343387471,43.30384615384615,1.8855843006098756,83.79008120649652,22.433869567642336,18.720944007534662,10.0,332.41983758700695,315.63219345049527,559.6953155017661,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Bansagadhi Nagarpalika,28.28,81.6,7.31,1.97,0.11,110.65,208.29,35.17,22.26,41.63,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,11.42691415313225,42.55769230769231,1.7005774149124528,83.72499999999998,21.84656381625915,16.473871948898818,10.0,332.55000000000007,322.3568443038327,565.1332298836649,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.3,81.24,6.3,1.69,0.09,144.63,257.3,35.86,24.76,41.79,10.44,1.08,3.34,NARC_API_modelled_DSM,False,0,none,9.80278422273782,55.62692307692307,2.10071807987409,54.993619489559165,31.09004216491165,42.703416943651234,10.0,390.01276102088167,216.5190172117616,501.657730996364,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.3,81.26,6.27,1.7,0.08,123.57,193.3,33.11,24.84,43.04,10.44,1.08,3.34,NARC_API_modelled_DSM,False,0,none,9.860788863109049,47.526923076923076,1.5781920125909894,54.816125290023194,27.08893862662859,32.362869406050294,10.0,390.3677494199536,262.33165272510263,526.6818560373583,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.3,81.28,7.2,2.16,0.11,141.84,330.86,35.44,25.14,41.6,10.44,1.08,2.5,NARC_API_modelled_DSM,False,0,none,12.529002320185615,54.55384615384615,2.701296478457604,89.4570765661253,28.504765304301266,26.451178204819886,10.0,321.0858468677494,246.1204372657505,540.9881487443358,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.3,81.3,7.36,1.99,0.11,135.86,287.86,35.0,24.77,42.8,10.44,1.08,2.5,NARC_API_modelled_DSM,False,0,none,11.54292343387471,52.253846153846155,2.3502242770017703,85.55614849187936,26.43073282170266,21.62672902447886,10.0,328.8877030162413,269.8681091915046,552.6633157607612,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.3,81.32,7.69,2.03,0.12,78.54,202.28,31.26,26.15,41.97,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,11.774941995359626,30.20769230769231,1.6515089514066492,93.88161252900231,13.339753781456361,10.618994198831832,10.0,312.23677494199535,419.75981920232465,579.302034038827,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.3,81.34,7.62,1.99,0.12,81.33,215.09,33.25,24.25,42.66,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,11.54292343387471,31.28076923076923,1.7560958095612824,90.65812064965198,14.379089371765124,12.474052226807808,10.0,318.68375870069605,407.8594266932893,574.8127936111251,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.3,81.36,7.63,2.01,0.12,88.2,195.44,34.36,23.84,41.72,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,11.658932714617167,33.92307692307692,1.595663977965768,91.76745939675172,15.621256703997858,11.11200894823705,10.0,316.46508120649656,393.6366107392245,578.1089383452663,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.3,81.38,7.5,2.07,0.13,67.42,169.89,34.39,26.71,39.51,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,12.006960556844547,25.93076923076923,1.3870617745425926,91.85324825986078,12.440080091022665,10.831119210578084,10.0,316.29350348027845,430.06108295779046,578.788691510401,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.3,81.4,7.46,1.66,0.11,67.95,163.3,33.61,22.06,43.97,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,9.62877030162413,26.134615384615383,1.3332579185520363,73.00533642691416,12.845557112261288,13.00020729631857,10.0,353.9893271461717,425.4183710646082,573.539498342909,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.3,81.42,7.1,1.63,0.1,94.89,203.4,40.88,19.81,36.96,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,9.45475638051044,36.496153846153845,1.660653157584104,65.89965197215776,19.555196992682493,22.122488470830074,10.0,368.2006960556845,348.59299443378546,551.4635779005912,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Bansagadhi Nagarpalika,28.3,81.52,7.14,2.0,0.11,115.58,245.21,37.08,22.45,43.08,10.44,1.08,3.34,NARC_API_modelled_DSM,False,0,none,11.600928074245939,44.45384615384615,2.002009639976392,81.6473317865429,23.6488488309834,21.88545264021936,10.0,336.7053364269142,301.7206808852401,552.0372046106692,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Bansagadhi Nagarpalika,28.3,81.56,7.31,2.01,0.12,106.72,200.44,38.64,20.34,41.62,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,11.658932714617167,41.04615384615384,1.6364863269722603,85.42499999999997,21.10232184767089,15.588029942256526,10.0,329.1500000000001,330.87841484416833,567.2769675397392,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.32,81.26,7.07,1.76,0.09,123.95,228.73,32.78,24.93,42.04,10.44,1.08,3.34,NARC_API_modelled_DSM,False,0,none,10.208816705336428,47.67307692307692,1.8674591776509932,70.63480278422276,25.364211315366767,23.869164557478967,10.0,358.7303944315545,282.0797804390505,547.2366217709009,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.32,81.28,7.17,2.14,0.12,134.74,302.19,33.3,25.93,42.67,10.44,1.08,2.5,NARC_API_modelled_DSM,False,0,none,12.412993039443156,51.823076923076925,2.467221129254377,87.99570765661252,27.282460445297165,24.912544793420558,10.0,324.00858468677495,260.1158279013474,544.7116415999222,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.32,81.32,7.58,2.01,0.12,123.6,271.44,33.51,23.92,42.66,10.44,1.08,3.34,NARC_API_modelled_DSM,False,0,none,11.658932714617167,47.53846153846153,2.21616368286445,90.77645011600926,22.756419284311974,16.32005243809846,10.0,318.4470997679815,311.93899919462785,565.5054730998017,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.32,81.34,7.49,2.07,0.13,72.31,174.74,31.83,29.23,39.96,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,12.006960556844547,27.81153846153846,1.4266594530788903,91.64912993039442,13.443291127520968,11.251727992024113,10.0,316.70174013921115,418.5743165898849,577.7708182593017,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.32,81.38,7.36,1.84,0.12,92.96,171.89,33.77,27.04,42.16,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,10.672853828306266,35.75384615384615,1.4033907141451896,79.10719257540605,18.157832589684094,13.785325739466145,10.0,341.78561484918794,364.5928168481171,571.6395117104919,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.32,81.4,7.33,1.91,0.12,106.15,203.89,36.27,22.0,42.32,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,11.078886310904872,40.82692307692308,1.6646537477867398,81.55168213457077,20.86151939809031,16.269695617723006,10.0,336.89663573085846,333.635602891866,565.6273366051103,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.32,81.42,7.5,1.89,0.12,64.41,159.14,35.32,21.96,42.91,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,10.962877030162412,24.77307692307692,1.2992937241786344,83.86600928074245,11.906912591468855,10.949175777123695,10.0,332.2679814385151,436.16585082768165,578.5029946193607,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.34,81.28,7.29,1.79,0.09,141.87,250.82,33.6,24.6,42.45,10.44,1.08,3.34,NARC_API_modelled_DSM,False,0,none,10.382830626450117,54.565384615384616,2.0478123155616763,75.7219837587007,27.893021048991613,21.84179569871293,10.0,348.5560324825986,253.12490898904602,552.1428544091146,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.34,81.32,7.7,1.92,0.13,72.59,237.04,27.91,27.33,43.24,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,11.1368909512761,27.91923076923077,1.9353059216997832,88.98375870069604,12.225044618954131,12.877141678928693,10.0,322.0324825986079,432.5232391129752,573.8373171369925,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.34,81.4,7.55,1.94,0.12,89.06,178.43,34.53,23.62,42.29,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,11.252900232018561,34.253846153846155,1.4567863466456816,87.04118329466357,16.334296916830272,11.411539499408343,10.0,325.91763341067286,385.4723003022934,577.3840744114318,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.34,81.42,7.58,2.08,0.13,76.34,158.23,35.19,23.14,42.75,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,12.064965197215777,29.361538461538462,1.2918640566594528,93.93781902552203,13.632685704087095,9.243051890050634,10.0,312.12436194895594,416.4057486882028,582.6318144260774,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.34,81.44,7.44,1.97,0.12,100.84,175.31,35.5,21.85,42.9,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,11.42691415313225,38.784615384615385,1.4313132008656302,86.25034802784222,19.245129038015346,12.350736593587138,10.0,327.49930394431556,352.1432725147243,575.1112174435191,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.36,81.26,7.44,1.85,0.1,107.52,257.75,32.19,25.94,43.2,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,10.730858468677496,41.35384615384615,2.1043920912846743,80.99651972157774,20.538709619846507,19.13449240370813,10.0,338.00696055684455,337.33177485275746,558.6945283830263,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.36,81.28,7.54,1.99,0.11,137.4,324.62,32.11,24.29,42.72,10.44,1.08,2.5,NARC_API_modelled_DSM,False,0,none,11.54292343387471,52.84615384615385,2.6503501868975015,89.08828306264502,25.67244061217205,20.537670068933604,10.0,321.82343387470996,278.55055499063,555.2988384331807,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.36,81.32,7.67,1.98,0.13,78.03,227.52,29.29,28.25,42.49,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,11.48491879350348,30.01153846153846,1.8575801691914224,91.17877030162413,13.420190054435125,12.497877636352213,10.0,317.64245939675175,418.8388238767178,574.7551361200277,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.36,81.4,7.48,1.89,0.1,78.72,154.41,36.03,24.0,40.71,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,10.962877030162412,30.276923076923076,1.2606757820184926,83.49327146171693,14.773178475816524,10.836216390477448,10.0,333.01345707656617,403.3471064519008,578.7763563350445,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.36,81.42,7.54,2.11,0.12,79.89,141.02,34.2,25.46,41.64,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,12.238979118329464,30.726923076923075,1.1513535313791068,94.46044083526681,14.567560726396573,8.492450969666088,10.0,311.0791183294664,405.7014296827592,584.448268653408,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.38,81.12,7.61,1.76,0.09,60.44,205.17,34.44,19.95,44.75,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.208816705336428,23.246153846153845,1.6751042691324018,80.0064965197216,10.565264858111723,13.325450987069617,10.0,339.9870069605568,451.52771737462075,572.7524086112915,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.38,81.14,7.6,1.66,0.09,74.33,206.98,36.84,17.48,44.72,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,9.62877030162413,28.588461538461537,1.6898819594727523,75.29698375870069,13.350611279671606,14.259412923199488,10.0,349.4060324825986,419.6355008477601,570.4922207258572,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.38,81.16,7.56,1.69,0.09,67.01,211.3,35.61,20.63,45.51,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,9.80278422273782,25.773076923076925,1.7251524690143616,75.99118329466357,12.142703194717118,14.98399123799932,10.0,348.01763341067283,433.4660484204891,568.7387412040416,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.38,81.18,7.48,1.7,0.09,75.2,216.71,33.48,23.26,45.4,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,9.860788863109049,28.923076923076923,1.769322250639386,75.09976798143852,14.132976976619666,16.59546506989729,10.0,349.800464037123,410.67741361770476,564.8389745308485,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.38,81.22,7.48,1.51,0.09,103.07,249.44,34.29,21.92,45.02,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,8.758700696055685,39.64230769230769,2.036545347235884,66.7062645011601,19.529313938961266,21.01904133235915,10.0,366.5874709976798,348.8893553988935,554.1339199756908,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.38,81.24,7.71,1.74,0.09,90.08,263.36,32.04,24.73,44.66,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,10.092807424593968,34.646153846153844,2.150194766869958,80.8131090487239,15.690893338390147,15.325932932207486,10.0,338.3737819025522,392.8392712754328,567.9112423040579,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Madhuwan Nagarpalika,28.38,81.28,7.26,2.34,0.12,153.22,411.08,32.73,26.95,42.51,10.44,1.08,2.5,NARC_API_modelled_DSM,False,0,none,13.57308584686775,58.93076923076923,3.356250245917765,98.29628770301623,30.44495422095306,29.275573387110988,10.0,303.40742459396756,223.90527417008744,534.1531124031914,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Thakurbaba Nagarpalika,28.38,81.3,7.62,2.32,0.14,134.88,322.67,31.11,30.83,41.82,10.44,1.08,2.5,NARC_API_modelled_DSM,False,0,none,13.45707656612529,51.87692307692307,2.634429470784969,105.69187935034803,24.468006782081023,16.42858286220524,10.0,288.61624129930397,292.3413223451723,565.2428294734633,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.38,81.34,7.61,2.0,0.12,111.82,245.63,34.94,24.21,42.39,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,11.600928074245939,43.0076923076923,2.0054387172929373,90.91647331786542,20.30178698911297,14.34662882443858,10.0,318.1670533642691,340.0445389746565,570.2811582448586,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Bansagadhi Nagarpalika,28.38,81.72,6.85,3.19,0.16,119.92,368.9,46.72,16.62,39.16,8.28,1.08,2.67,NARC_API_modelled_DSM,False,0,none,18.503480278422273,46.12307692307692,3.011872909698996,121.10527842227376,27.19822277128324,26.642122267957458,10.0,257.7894431554525,261.0803492688069,540.526064111543,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.4,81.08,7.62,1.6,0.08,57.29,229.76,37.05,17.19,46.44,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,9.280742459396752,22.034615384615382,1.8758685815463305,72.89095127610209,10.003200963769407,15.945303352955895,10.0,354.2180974477958,457.96334896484024,566.4123658858467,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.4,81.1,7.57,1.78,0.09,66.94,212.77,36.36,18.59,46.72,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.324825986078887,25.746153846153845,1.7371542396222701,80.21357308584687,12.033074892914508,14.306626954341349,10.0,339.5728538283063,434.72129247612884,570.3779627704939,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.4,81.12,7.59,1.73,0.09,77.85,213.23,38.67,16.29,44.15,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.034802784222737,29.94230769230769,1.7409098957308675,78.30156612529002,14.043762459842942,14.361179308120796,10.0,343.3968677494199,411.69891983479835,570.2459460743477,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.4,81.14,7.57,1.73,0.09,69.79,200.75,34.99,19.47,46.94,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.034802784222737,26.842307692307696,1.639017312610663,77.96038283062644,12.604747378636445,13.81780017696353,10.0,344.07923433874714,428.17564251461266,571.5609235717482,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.4,81.16,7.53,1.81,0.09,75.71,213.63,33.22,21.0,47.03,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,10.498839907192576,29.119230769230764,1.7441756836513866,80.85156612529003,13.933280842852039,14.777333631860047,10.0,338.2968677494199,412.96393434934413,569.2388526108987,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.4,81.18,7.56,1.78,0.09,75.28,229.0,34.49,19.59,46.16,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.324825986078887,28.953846153846154,1.869663584497344,80.03805104408352,13.693475281099413,15.56349917039765,10.0,339.92389791183297,415.70970803141176,567.3363320076377,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Thakurbaba Nagarpalika,28.4,81.3,7.66,2.2,0.13,96.04,286.16,30.11,26.01,43.4,9.6,3.25,2.5,NARC_API_modelled_DSM,False,0,none,12.761020881670536,36.93846153846154,2.336344678339563,101.09280742459399,16.781840978047473,14.553513891019527,10.0,297.81438515081203,380.34792080135645,569.7804963837327,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Thakurbaba Nagarpalika,28.4,81.32,7.26,2.35,0.13,180.75,346.51,33.63,24.81,42.85,10.44,1.08,2.5,NARC_API_modelled_DSM,False,0,none,13.631090487238978,69.51923076923077,2.829070430847924,98.71635730858468,35.743371185079425,24.586850980768595,10.0,302.5672853828306,163.2383999308406,545.49982062654,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Barbardiya Nagarpalika,28.4,81.34,7.6,2.17,0.12,136.75,327.45,35.99,23.86,42.05,10.44,1.08,2.5,NARC_API_modelled_DSM,False,0,none,12.587006960556844,52.59615384615385,2.673455636435176,98.4303944315545,25.064550240942356,18.052631932686992,10.0,303.139211136891,285.51089974121,561.3126307228974,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.42,81.08,7.57,1.76,0.1,67.94,207.59,37.06,15.97,46.94,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.208816705336428,26.13076923076923,1.6948622860515443,79.31229698375871,12.234820810280205,14.08858668847033,10.0,341.3754060324826,432.4113017222916,570.9056202139018,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.42,81.1,7.54,1.76,0.09,65.57,218.73,35.38,20.72,45.31,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,10.208816705336428,25.219230769230766,1.7858144796380087,78.79164733178655,11.945736034267355,15.323488160411076,10.0,342.4167053364269,435.7213224076388,567.9171586518052,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.42,81.12,7.55,1.76,0.1,79.61,226.42,37.79,20.39,45.56,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,10.208816705336428,30.619230769230768,1.8485992524099941,78.96519721577727,14.59053185793325,15.69699220031671,10.0,342.06960556844547,405.4384102266643,567.0132788752335,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.42,81.14,7.57,1.84,0.09,75.13,206.34,34.21,20.55,47.45,9.6,3.25,3.34,NARC_API_modelled_DSM,False,0,none,10.672853828306266,28.896153846153844,1.6846566987999212,82.91740139211139,13.579760217740493,13.49981896401382,10.0,334.1651972157772,417.01174550687136,572.3304381070865,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Rajapur Nagarpalika,28.42,81.16,7.6,1.72,0.09,78.27,217.76,34.85,18.73,46.83,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,9.976798143851509,30.103846153846153,1.777894943930749,78.01856148491879,14.07419685882563,14.574079643929359,10.0,343.9628770301624,411.3504459664465,569.730727261691,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Geruwa Gaunpalika,28.42,81.18,7.58,1.78,0.09,83.31,239.96,33.19,19.63,47.58,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.324825986078887,32.042307692307695,1.9591461735195748,80.3890951276102,15.124236212743174,15.961385673391854,10.0,339.2218097447796,399.3274953640907,566.3734466703917,40.0,0.5,modelled spatial covariate
Province 5,Bardiya,Geruwa Gaunpalika,28.42,81.2,7.54,1.86,0.1,106.02,257.54,35.64,19.56,45.67,9.510000000000002,3.47,3.34,NARC_API_modelled_DSM,False,0,none,10.788863109048725,40.776923076923076,2.102677552626402,83.26844547563806,19.6868617704801,17.238039710217944,10.0,333.4631090487239,347.08543272800284,563.2839439012726,40.0,0.5,modelled spatial covariate
