province,district,palika,lat,lon,ph,om_pct,n_total_pct,p_olsen_mg_kg,k_exch_mg_kg,sand_pct,clay_pct,silt_pct,maize_urea_total,maize_dap,maize_mop,dsm_source,dsm_imputed,dsm_imputation_n_neighbors,dsm_imputation_method,predicted_AE_N,INS_kg_ha,IPS_kg_ha,IKS_kg_ha,base_yield_kg_ha,yield_gap_kg_ha,N_demand_kg_ha
Province 5,Banke,Kohalpur Nagarpalika,28.22,81.68,7.39,2.25,0.13,125.73,248.23,37.55,19.46,42.44,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,14.391721827463202,46.75,62.865,74.469,1870.0,6130.0,300.0
Province 5,Banke,Kohalpur Nagarpalika,28.22,81.72,7.23,2.31,0.12,147.07,249.14,34.74,30.26,36.38,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,13.102914678100086,46.65,73.535,74.74199999999999,1866.0,6134.0,300.0
Province 5,Dang,Babai Gaunpalika,28.22,82.12,6.86,3.02,0.15,208.04,515.31,50.31,15.11,34.28,10.02,1.08,0.83,direct_overlay,False,0,direct_overlay,17.110150449149582,60.3,104.02,154.593,2412.0,5588.0,300.0
Province 5,Dang,Babai Gaunpalika,28.22,82.14,6.84,2.72,0.14,232.72,559.11,50.35,15.19,34.86,12.63,1.08,0.83,direct_overlay,False,0,direct_overlay,15.036022160763023,54.800000000000004,116.36,167.733,2192.0,5808.0,300.0
Province 5,Dang,Shantinagar Gaunpalika,28.22,82.22,6.7,3.14,0.14,201.99,494.46,47.69,16.57,35.67,12.63,1.08,2.67,direct_overlay,False,0,direct_overlay,14.589767406089038,61.1,100.995,148.338,2444.0,5556.0,300.0
Province 5,Dang,Tulsipur Upamahanagarpalika,28.22,82.3,6.61,3.37,0.15,204.39,521.77,47.65,16.62,35.42,10.02,1.08,0.83,direct_overlay,False,0,direct_overlay,18.450652541684263,65.55000000000001,102.195,156.53099999999998,2622.0000000000005,5378.0,291.4802058003023
Province 5,Rolpa,Runtigadi Gaunpalika,28.22,82.44,6.76,2.5,0.11,198.25,623.47,42.43,18.25,40.23,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,-1.3406374988493648,48.5,99.125,187.041,1940.0,6060.0,-4520.237577422044
Province 5,Rolpa,Runtigadi Gaunpalika,28.22,82.48,6.61,2.48,0.13,176.81,550.18,39.61,19.77,41.15,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,6.323603039453479,50.2,88.405,165.05399999999997,2008.0,5992.0,300.0
Province 5,Rolpa,Runtigadi Gaunpalika,28.22,82.54,6.77,2.28,0.12,161.12,568.16,45.05,18.78,36.78,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,-1.1710189862736335,46.199999999999996,80.56,170.44799999999998,1847.9999999999998,6152.0,-5253.544197072868
Province 5,Rolpa,Runtigadi Gaunpalika,28.22,82.56,6.69,2.56,0.13,154.24,446.97,45.88,17.61,37.23,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,17.732723931794602,51.4,77.12,134.091,2056.0,5944.0,300.0
Province 5,Rolpa,Suwarnabati Gaunpalika,28.22,82.68,6.8,2.25,0.11,203.7,613.56,43.0,17.99,39.82,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,-0.7083570990524863,44.75,101.85,184.06799999999998,1790.0,6210.0,-8766.764684516651
Province 5,Rolpa,Suwarnabati Gaunpalika,28.22,82.7,7.12,2.38,0.11,141.54,479.0,48.52,16.92,36.14,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,3.910432491939506,46.699999999999996,70.77,143.7,1867.9999999999998,6132.0,300.0
Province 5,Rolpa,Lungri Gaunpalika,28.22,82.8,6.55,2.1,0.12,186.87,472.4,47.19,16.36,35.62,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,9.278155113935801,43.5,93.435,141.72,1740.0,6260.0,300.0
Province 5,Pyuthan,Naubahini Gaunpalika,28.22,82.86,6.08,2.6,0.14,181.43,492.2,49.09,14.4,39.03,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,15.299027596771726,53.0,90.715,147.66,2120.0,5880.0,300.0
Province 5,Pyuthan,Naubahini Gaunpalika,28.22,82.9,6.03,2.37,0.12,163.26,344.26,47.56,11.76,40.77,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,20.180536805030545,47.550000000000004,81.63,103.27799999999999,1902.0000000000002,6098.0,300.0
Province 5,Pyuthan,Naubahini Gaunpalika,28.22,82.94,5.86,2.42,0.13,178.45,382.92,49.43,10.28,40.24,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,19.116005789525246,49.3,89.225,114.876,1972.0,6028.0,300.0
Province 5,Gulmi,Madane Gaunpalika,28.22,83.04,5.58,4.68,0.21,190.59,324.23,53.55,7.26,38.25,8.28,1.08,2.67,direct_overlay,False,0,direct_overlay,36.87441050059877,91.19999999999999,95.295,97.269,3647.9999999999995,4352.0,118.02222573644484
Province 5,Bardiya,Madhuwan Nagarpalika,28.24,81.28,7.06,1.45,0.08,127.78,226.6,35.56,24.38,41.15,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,19.75911157002506,29.75,63.89,67.97999999999999,1190.0,6810.0,300.0
Province 5,Bardiya,Gulariya Nagarpalika,28.24,81.3,7.77,1.34,0.09,92.32,216.41,35.12,22.72,40.23,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,25.074641518020254,29.1,46.16,64.923,1164.0,6836.0,272.6260311672735
Province 5,Bardiya,Gulariya Nagarpalika,28.24,81.32,7.85,1.49,0.1,77.96,207.94,34.17,21.52,41.11,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,19.927540809187477,32.35,38.98,62.382,1294.0,6706.0,300.0
Province 5,Bardiya,Gulariya Nagarpalika,28.24,81.36,7.68,1.58,0.1,83.24,216.15,32.95,22.53,42.17,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,24.34950026967274,33.7,41.62,64.845,1348.0,6652.0,273.1883581317295
Province 5,Bardiya,Gulariya Nagarpalika,28.24,81.34,7.78,1.59,0.1,77.84,212.86,34.02,21.94,41.75,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,19.927540809187477,33.85,38.92,63.858000000000004,1354.0,6646.0,300.0
Province 5,Bardiya,Barbardiya Nagarpalika,28.24,81.4,7.27,1.53,0.09,80.33,193.27,36.52,20.31,42.1,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,29.77569832321848,31.95,40.165,57.981,1278.0,6722.0,225.7545709602492
Province 5,Bardiya,Bansagadhi Nagarpalika,28.24,81.46,6.93,1.5,0.09,98.27,200.24,34.38,19.83,42.97,9.510000000000002,3.47,3.34,direct_overlay,False,0,direct_overlay,21.530185443855903,31.5,49.135,60.072,1260.0,6740.0,300.0
Province 5,Bardiya,Bansagadhi Nagarpalika,28.24,81.48,6.32,1.32,0.08,76.7,162.1,38.37,19.33,41.12,9.510000000000002,3.47,3.34,direct_overlay,False,0,direct_overlay,11.470661382964536,27.8,38.35,48.629999999999995,1112.0,6888.0,300.0
Province 5,Bardiya,Bansagadhi Nagarpalika,28.24,81.5,6.71,1.51,0.09,100.74,198.93,36.37,21.32,42.96,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,23.460459226838033,31.65,50.37,59.679,1266.0,6734.0,287.0361545308761
Province 5,Bardiya,Bansagadhi Nagarpalika,28.24,81.56,6.81,1.69,0.09,113.12,232.51,35.72,21.87,42.85,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,18.901943006462563,34.349999999999994,56.56,69.753,1373.9999999999998,6626.0,300.0
Province 5,Bardiya,Bansagadhi Nagarpalika,28.24,81.58,6.54,1.63,0.09,83.03,199.01,33.8,23.34,43.74,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,16.943701303001113,33.45,41.515,59.702999999999996,1338.0,6662.0,300.0
Province 5,Bardiya,Bansagadhi Nagarpalika,28.24,81.6,6.78,1.65,0.09,77.85,293.99,34.79,20.86,44.14,9.6,3.25,2.5,direct_overlay,False,0,direct_overlay,12.382419068120678,33.75,38.925,88.197,1350.0,6650.0,300.0
Province 5,Banke,Baijanath Gaunpalika,28.24,81.62,7.09,1.86,0.11,129.53,296.02,39.08,17.79,42.68,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,18.00124648113263,38.900000000000006,64.765,88.806,1556.0000000000002,6444.0,300.0
Province 5,Banke,Baijanath Gaunpalika,28.24,81.64,7.36,1.86,0.13,123.94,247.4,38.57,18.59,42.6,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,17.10967424406579,40.900000000000006,61.97,74.22,1636.0000000000002,6364.0,300.0
Province 5,Banke,Baijanath Gaunpalika,28.24,81.66,7.02,1.89,0.12,115.86,232.22,35.33,20.42,44.51,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,19.31932816867568,40.349999999999994,57.93,69.666,1613.9999999999998,6386.0,300.0
Province 5,Banke,Baijanath Gaunpalika,28.24,81.68,7.4,2.08,0.13,136.49,265.02,36.43,20.54,43.72,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,13.67006970677795,44.2,68.245,79.50599999999999,1768.0,6232.0,300.0
Province 5,Banke,Kohalpur Nagarpalika,28.24,81.72,7.39,2.24,0.12,162.17,281.94,36.54,27.16,37.45,10.44,1.08,2.5,direct_overlay,False,0,direct_overlay,18.637230079190193,45.6,81.085,84.582,1824.0,6176.0,300.0
Karnali,Salyan,Kalimati Gaunpalika,28.24,82.0,6.63,2.7,0.14,98.07,370.56,50.34,14.48,33.87,9.74,2.89,2.67,direct_overlay,False,0,direct_overlay,18.49577505243021,54.5,49.035,111.16799999999999,2180.0,5820.0,300.0
Province 5,Dang,Shantinagar Gaunpalika,28.24,82.22,6.73,3.41,0.15,204.06,481.82,47.72,16.36,36.19,12.63,1.08,2.67,direct_overlay,False,0,direct_overlay,16.688962803664882,66.15,102.03,144.546,2646.0,5354.0,300.0
Karnali,Salyan,Kapurkot Gaunpalika,28.24,82.38,6.58,3.54,0.15,214.11,521.78,45.0,19.67,33.65,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,20.504929395630114,68.1,107.055,156.534,2724.0,5276.0,257.3039827742293
Province 5,Rolpa,Runtigadi Gaunpalika,28.24,82.44,6.51,2.82,0.14,185.33,558.77,40.28,19.9,39.29,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,14.120170282105851,56.3,92.665,167.631,2252.0,5748.0,300.0
Karnali,Salyan,Kapurkot Gaunpalika,28.24,82.42,6.7,2.89,0.13,200.13,546.53,43.45,20.1,37.71,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,4.925794736435841,56.35,100.065,163.95899999999997,2254.0,5746.0,300.0
Province 5,Rolpa,Runtigadi Gaunpalika,28.24,82.54,6.5,1.86,0.09,131.02,649.65,39.22,17.57,43.92,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,18.844788953527267,36.900000000000006,65.51,194.89499999999998,1476.0000000000002,6524.0,300.0
Province 5,Rolpa,Suwarnabati Gaunpalika,28.24,82.68,6.89,2.5,0.12,146.01,476.97,47.55,18.29,35.25,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,2.8894597726292863,49.5,73.005,143.091,1980.0,6020.0,300.0
Province 5,Rolpa,Lungri Gaunpalika,28.24,82.78,6.51,2.25,0.13,170.12,489.21,46.74,17.74,37.51,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,12.914709748179655,46.75,85.06,146.76299999999998,1870.0,6130.0,300.0
Province 5,Rolpa,Lungri Gaunpalika,28.24,82.84,6.18,2.51,0.16,171.08,468.04,43.42,16.21,39.77,8.28,1.08,2.67,direct_overlay,False,0,direct_overlay,17.04971853534767,53.65,85.54,140.412,2146.0,5854.0,300.0
Province 5,Pyuthan,Naubahini Gaunpalika,28.24,82.9,6.02,2.23,0.12,170.02,487.21,48.31,11.84,40.42,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,18.43555744944248,45.45,85.01,146.16299999999998,1818.0,6182.0,300.0
Province 5,Pyuthan,Naubahini Gaunpalika,28.24,82.92,5.95,2.49,0.13,206.89,487.34,45.32,12.03,42.82,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,22.63625907448501,50.35,103.445,146.202,2014.0,5986.0,264.44298858318245
Province 5,Pyuthan,Naubahini Gaunpalika,28.24,82.94,5.72,2.46,0.12,197.06,435.47,49.89,10.21,40.75,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,14.491687956312783,48.9,98.53,130.641,1956.0,6044.0,300.0
Province 5,Pyuthan,Gaumukhi Gaunpalika,28.24,83.02,5.82,3.1,0.15,186.32,378.94,51.31,8.35,39.1,8.28,1.08,2.67,direct_overlay,False,0,direct_overlay,26.958412285686613,61.5,93.16,113.682,2460.0,5540.0,205.5017165436492
Province 5,Gulmi,Malika Gaunpalika,28.24,83.12,5.7,4.04,0.18,151.93,231.77,58.2,5.31,37.05,8.28,1.08,3.34,direct_overlay,False,0,direct_overlay,29.866776436469824,78.6,75.965,69.531,3144.0,4856.0,162.58868814749016
Province 5,Gulmi,Malika Gaunpalika,28.24,83.16,5.85,3.78,0.18,160.7,255.08,56.97,6.41,36.87,8.28,1.08,3.34,direct_overlay,False,0,direct_overlay,25.352563375245282,74.69999999999999,80.35,76.524,2987.9999999999995,5012.0,197.69204106965415
Province 5,Gulmi,Malika Gaunpalika,28.24,83.18,6.13,3.33,0.16,131.09,255.75,44.51,9.55,45.48,8.28,1.08,3.34,direct_overlay,False,0,direct_overlay,20.511227239311925,65.95,65.545,76.725,2638.0,5362.0,261.41780486557934
Province 5,Gulmi,Musikot Nagarpalika,28.24,83.22,6.3,2.56,0.12,112.84,266.75,33.02,13.49,54.28,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,18.998951361743583,50.4,56.42,80.02499999999999,2016.0,5984.0,300.0
Province 5,Bardiya,Madhuwan Nagarpalika,28.26,81.26,6.59,1.78,0.09,163.49,266.5,37.59,25.43,40.23,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,15.548553750263022,35.7,81.745,79.95,1428.0,6572.0,300.0
Province 5,Bardiya,Gulariya Nagarpalika,28.26,81.3,7.38,1.53,0.09,103.0,215.97,32.58,24.52,42.58,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,22.21888673809541,31.95,51.5,64.791,1278.0,6722.0,300.0
Province 5,Bardiya,Gulariya Nagarpalika,28.26,81.32,7.76,1.48,0.1,90.39,200.47,31.37,22.77,42.65,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,25.057938259482754,32.2,45.195,60.141,1288.0,6712.0,267.8592281014962
Province 5,Bardiya,Gulariya Nagarpalika,28.26,81.34,7.73,1.57,0.09,84.5,215.01,35.03,20.68,43.45,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,25.387774797945248,32.55,42.25,64.503,1302.0,6698.0,263.8277695980705
Province 5,Bardiya,Gulariya Nagarpalika,28.26,81.36,7.25,1.65,0.1,109.83,249.91,35.8,21.13,42.44,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,22.06801308517657,34.75,54.915,74.973,1390.0,6610.0,299.5285517770533
Province 5,Bardiya,Barbardiya Nagarpalika,28.26,81.38,7.46,1.56,0.1,88.64,208.25,36.15,19.39,42.74,9.510000000000002,3.47,3.34,direct_overlay,False,0,direct_overlay,22.297934498795698,33.400000000000006,44.32,62.474999999999994,1336.0000000000002,6664.0,298.86176230179166
Province 5,Bardiya,Barbardiya Nagarpalika,28.26,81.4,7.6,1.75,0.1,88.07,234.5,35.26,20.43,42.86,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,24.479832768959742,36.25,44.035,70.35,1450.0,6550.0,267.5671873177726
Province 5,Bardiya,Barbardiya Nagarpalika,28.26,81.42,6.94,1.5,0.09,109.68,228.28,38.57,18.7,43.26,9.510000000000002,3.47,3.34,direct_overlay,False,0,direct_overlay,20.794527919132616,31.5,54.84,68.484,1260.0,6740.0,300.0
Province 5,Bardiya,Bansagadhi Nagarpalika,28.26,81.48,7.15,1.52,0.09,107.53,214.41,35.8,20.4,42.56,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,21.898886738095413,31.8,53.765,64.323,1272.0,6728.0,300.0
Province 5,Bardiya,Bansagadhi Nagarpalika,28.26,81.46,7.06,1.58,0.09,93.7,186.78,32.62,21.18,44.41,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,22.563670609899862,32.7,46.85,56.034,1308.0,6692.0,296.582950340707
Province 5,Bardiya,Bansagadhi Nagarpalika,28.26,81.5,6.84,1.8,0.1,108.45,197.0,36.64,18.86,43.63,9.510000000000002,3.47,3.34,direct_overlay,False,0,direct_overlay,20.203479064158397,37.0,54.225,59.099999999999994,1480.0,6520.0,300.0
Province 5,Bardiya,Bansagadhi Nagarpalika,28.26,81.52,7.34,1.63,0.09,117.58,223.79,36.97,18.75,43.12,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,20.55011157002506,33.45,58.79,67.137,1338.0,6662.0,300.0
Province 5,Bardiya,Bansagadhi Nagarpalika,28.26,81.54,7.02,1.8,0.1,126.91,250.08,38.61,19.87,41.84,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,21.00121251352373,37.0,63.455,75.024,1480.0,6520.0,300.0
Province 5,Banke,Baijanath Gaunpalika,28.26,81.64,7.19,1.97,0.12,128.75,227.05,37.79,19.34,42.51,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,17.062477274368817,41.55,64.375,68.115,1662.0,6338.0,300.0
Province 5,Banke,Baijanath Gaunpalika,28.26,81.66,7.24,2.07,0.13,149.17,260.53,38.6,20.58,42.22,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,19.458006106522692,44.05,74.585,78.15899999999999,1762.0,6238.0,300.0
Province 5,Banke,Baijanath Gaunpalika,28.26,81.68,7.47,2.14,0.13,126.08,229.34,38.47,21.91,42.2,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,12.161830470194017,45.1,63.04,68.80199999999999,1804.0,6196.0,300.0
Karnali,Salyan,Kalimati Gaunpalika,28.26,82.08,6.88,3.03,0.14,153.69,369.89,52.63,14.87,31.77,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,22.351751122604718,59.449999999999996,76.845,110.967,2378.0,5622.0,251.52391726097795
Karnali,Salyan,Tribeni Gaunpalika,28.26,82.2,6.6,3.36,0.16,199.54,489.81,47.44,18.58,33.43,8.28,1.08,2.67,direct_overlay,False,0,direct_overlay,15.709967443590731,66.4,99.77,146.94299999999998,2656.0,5344.0,300.0
Karnali,Salyan,Tribeni Gaunpalika,28.26,82.22,6.5,3.4,0.17,196.9,473.84,48.83,17.15,33.81,8.28,1.08,2.67,direct_overlay,False,0,direct_overlay,12.537749952267088,68.0,98.45,142.152,2720.0,5280.0,300.0
Karnali,Salyan,Kapurkot Gaunpalika,28.26,82.3,6.37,3.25,0.14,174.84,476.72,47.76,17.86,32.38,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,17.788910015594983,62.75,87.42,143.016,2510.0,5490.0,300.0
Karnali,Salyan,Kapurkot Gaunpalika,28.26,82.38,6.65,3.21,0.14,236.93,655.29,45.63,17.84,34.9,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,11.167427641197708,62.15,118.465,196.587,2486.0,5514.0,300.0
Province 5,Rolpa,Suwarnabati Gaunpalika,28.26,82.72,6.91,2.46,0.1,139.46,417.51,49.56,21.23,28.76,10.44,1.08,2.5,direct_overlay,False,0,direct_overlay,14.495881383493192,46.9,69.73,125.25299999999999,1876.0,6124.0,300.0
Province 5,Rolpa,Lungri Gaunpalika,28.26,82.76,6.62,2.74,0.13,163.06,390.41,46.32,17.33,35.82,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,17.957808428870315,54.1,81.53,117.123,2164.0,5836.0,300.0
Province 5,Rolpa,Lungri Gaunpalika,28.26,82.8,6.39,2.56,0.18,138.63,408.06,42.73,18.84,38.7,8.28,1.08,2.67,direct_overlay,False,0,direct_overlay,18.95058941916577,56.4,69.315,122.41799999999999,2256.0,5744.0,300.0
Province 5,Bardiya,Madhuwan Nagarpalika,28.28,81.26,6.51,1.83,0.09,147.65,232.92,34.83,24.8,42.09,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,14.507133863521986,36.45,73.825,69.87599999999999,1458.0,6542.0,300.0
Province 5,Bardiya,Madhuwan Nagarpalika,28.28,81.28,6.4,1.74,0.08,151.71,225.05,35.07,24.04,42.2,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,18.254101810846134,34.1,75.855,67.515,1364.0,6636.0,300.0
Province 5,Bardiya,Barbardiya Nagarpalika,28.28,81.34,7.81,1.68,0.1,87.02,243.31,36.08,19.65,43.33,9.510000000000002,3.47,3.34,direct_overlay,False,0,direct_overlay,24.479832768959742,35.2,43.51,72.993,1408.0,6592.0,269.28288531278736
Province 5,Bardiya,Barbardiya Nagarpalika,28.28,81.36,7.55,1.66,0.1,78.04,180.56,35.31,21.73,41.83,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,19.777932113535304,34.9,39.02,54.168,1396.0,6604.0,300.0
Province 5,Bardiya,Barbardiya Nagarpalika,28.28,81.38,7.42,1.95,0.12,67.7,159.05,34.08,24.09,39.71,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,11.445971761557312,41.25,33.85,47.715,1650.0,6350.0,300.0
Province 5,Bardiya,Barbardiya Nagarpalika,28.28,81.4,7.23,1.79,0.12,93.18,202.95,35.14,22.87,41.85,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,19.633662653587404,38.85,46.59,60.88499999999999,1554.0,6446.0,300.0
Province 5,Bardiya,Bansagadhi Nagarpalika,28.28,81.46,7.08,1.43,0.09,92.32,190.18,39.3,18.68,42.06,9.510000000000002,3.47,3.34,direct_overlay,False,0,direct_overlay,22.563670609899862,30.45,46.16,57.054,1218.0,6782.0,300.0
Province 5,Bardiya,Bansagadhi Nagarpalika,28.28,81.52,7.36,1.73,0.09,108.83,206.68,35.68,22.49,42.08,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,21.700857113886897,34.95,54.415,62.004,1398.0,6602.0,300.0
Province 5,Bardiya,Bansagadhi Nagarpalika,28.28,81.58,7.27,1.99,0.11,112.59,230.95,36.45,22.69,41.64,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,20.189216370153556,40.85,56.295,69.285,1634.0,6366.0,300.0
Province 5,Bardiya,Bansagadhi Nagarpalika,28.28,81.6,7.31,1.97,0.11,110.65,208.29,35.17,22.26,41.63,9.6,3.25,3.34,direct_overlay,False,0,direct_overlay,19.01004970348689,40.55,55.325,62.486999999999995,1622.0,6378.0,300.0
Province 5,Banke,Baijanath Gaunpalika,28.28,81.66,7.14,2.23,0.12,148.08,276.01,35.72,24.34,40.1,10.44,1.08,3.34,direct_overlay,False,0,direct_overlay,15.60820574518759,45.45,74.04,82.803,1818.0,6182.0,300.0
Karnali,Salyan,Kalimati Gaunpalika,28.28,81.88,7.19,2.45,0.12,113.95,321.27,47.11,17.72,35.64,10.510000000000002,0.9,2.67,direct_overlay,False,0,direct_overlay,18.000022153394973,48.75,56.975,96.38099999999999,1950.0,6050.0,300.0
Karnali,Salyan,Kalimati Gaunpalika,28.28,82.06,6.95,2.92,0.13,148.86,310.37,51.97,12.86,33.76,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,17.696463564433568,56.8,74.43,93.111,2272.0,5728.0,300.0
Karnali,Salyan,Kalimati Gaunpalika,28.28,82.08,6.83,3.02,0.14,151.76,315.28,49.23,14.37,36.18,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,20.79650787662105,59.3,75.88,94.58399999999999,2372.0,5628.0,270.6223580126578
Karnali,Salyan,Tribeni Gaunpalika,28.28,82.18,6.72,2.69,0.13,159.14,394.01,49.57,18.41,32.09,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,20.53480523731425,53.35,79.57,118.20299999999999,2134.0,5866.0,285.66134093839673
Karnali,Salyan,Tribeni Gaunpalika,28.28,82.16,6.71,2.72,0.12,150.58,383.85,50.99,17.78,31.33,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,24.813599930870595,52.800000000000004,75.29,115.155,2112.0,5888.0,237.28922914867908
Karnali,Salyan,Tribeni Gaunpalika,28.28,82.26,6.52,2.83,0.13,192.49,434.46,46.69,19.68,32.65,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,3.3861411593620847,55.45,96.245,130.338,2218.0,5782.0,300.0
Karnali,Salyan,Tribeni Gaunpalika,28.28,82.3,6.49,3.07,0.13,177.04,466.45,48.19,17.49,33.58,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,13.666924577728974,59.05,88.52,139.935,2362.0,5638.0,300.0
Karnali,Salyan,Kapurkot Gaunpalika,28.28,82.32,6.58,2.73,0.12,159.13,530.36,45.04,20.74,34.05,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,9.50459501858091,52.95,79.565,159.108,2118.0,5882.0,300.0
Karnali,Salyan,Kapurkot Gaunpalika,28.28,82.38,6.64,3.23,0.13,167.48,477.49,43.37,19.17,35.78,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,6.354295579496908,61.45,83.74,143.24699999999999,2458.0,5542.0,300.0
Karnali,Salyan,Kapurkot Gaunpalika,28.28,82.36,6.51,3.38,0.14,193.38,584.68,43.62,20.75,34.8,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,11.762147269466569,64.7,96.69,175.40399999999997,2588.0,5412.0,300.0
Province 5,Rolpa,Tribeni Gaunpalika,28.28,82.48,6.86,2.68,0.13,141.43,549.41,42.46,22.28,36.18,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,4.242838500575873,53.2,70.715,164.82299999999998,2128.0,5872.0,300.0
Province 5,Rolpa,Tribeni Gaunpalika,28.28,82.42,6.61,2.79,0.14,172.5,505.88,39.64,21.99,38.93,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,16.456537329267782,55.85,86.25,151.76399999999998,2234.0,5766.0,300.0
Province 5,Rolpa,Tribeni Gaunpalika,28.28,82.5,6.83,2.63,0.15,167.77,485.63,46.17,22.55,34.96,10.44,1.08,2.5,direct_overlay,False,0,direct_overlay,13.915524543856097,54.449999999999996,83.885,145.689,2178.0,5822.0,300.0
Province 5,Rolpa,Rolpa Nagarpalika,28.28,82.7,6.92,2.43,0.11,169.08,559.83,47.85,18.36,34.04,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,3.8108412339105966,47.45,84.54,167.949,1898.0,6102.0,300.0
Province 5,Rolpa,Rolpa Nagarpalika,28.28,82.68,6.81,2.41,0.12,176.56,525.75,46.35,17.7,35.2,10.44,1.08,0.83,direct_overlay,False,0,direct_overlay,7.344310782476011,48.150000000000006,88.28,157.725,1926.0000000000002,6074.0,300.0
Province 5,Rolpa,Suwarnabati Gaunpalika,28.28,82.74,6.58,2.83,0.17,128.98,408.99,45.17,19.47,36.13,8.28,1.08,2.67,direct_overlay,False,0,direct_overlay,17.905328166133675,59.45,64.49,122.697,2378.0,5622.0,300.0
Province 5,Rolpa,Lungri Gaunpalika,28.28,82.8,6.38,2.59,0.15,158.02,477.49,42.84,16.95,40.54,8.28,1.08,2.67,direct_overlay,False,0,direct_overlay,15.435878940502405,53.849999999999994,79.01,143.24699999999999,2154.0,5846.0,300.0
Province 5,Rolpa,Lungri Gaunpalika,28.28,82.86,6.19,2.37,0.13,148.7,462.97,48.77,14.94,38.09,10.44,1.08,2.67,direct_overlay,False,0,direct_overlay,18.45691661586513,48.550000000000004,74.35,138.891,1942.0000000000002,6058.0,300.0
