year,study,dataset_type,district,site,government_recommendation,n_omission,latitude,longitude,response_t_ha,nutrient,yield_response_t_ha,AE_N_kg_kg,p_omission,AE_P_kg_kg,k_omission,AE_K_kg_kg
2017,2017 core trial,Trial,Surkhet,Maintada-3,7.838866666666665,,28.444801085,81.80533168333332,-0.18003333333333504,K,-0.18003333333333504,,,,8.0189,-4.500833333333376
2017,2017 core trial,Trial,Surkhet,Maintada-4,8.033333333333333,,28.419786566666666,81.79541714333334,-1.0222333333333324,K,-1.0222333333333324,,,,9.055566666666666,-25.55583333333331
2017,2017 core trial,Trial,Surkhet,Neta,12.798900000000001,,28.54512145,81.79167291666667,0.5989000000000004,K,0.5989000000000004,,,,12.200000000000001,14.97250000000001
2017,2017 core trial,Trial,Surkhet,Ramghat,12.3421,,28.48959595,81.7429034,0.9187666666666683,K,0.9187666666666683,,,,11.423333333333332,22.969166666666705
2018,"2018 N source, timing and FYM trial",Trial,Dang,Dhikpur,8.309213178294572,,28.033859723333332,82.37339596333332,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Dang,Dhuruwa,6.752627906976744,,28.021549020000002,82.324681375,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Dang,Hapur,5.666720930232557,,28.090455763333335,82.42110961,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Dang,Laxmipur,7.132759689922481,,27.977790003333336,82.46364707333333,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Dang,Panchakaule,8.273944767441861,,28.1161511325,82.16631265,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Dang,Pawannagar,5.785248062015505,,28.170474799999997,82.26025320333333,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Dang,Purandhara,7.4239961240310075,,28.18761530333333,82.09808285666666,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Dang,Shantinagar,7.427116279069768,,28.165591893333332,82.22554941666668,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Doti,Chattiwan,6.628709302325581,,29.082113109999998,80.59339418666667,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Doti,Ghantesori,8.323627906976744,,29.14420459666667,80.60346934333333,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Anekot,6.6202093023255815,,27.660642553333332,85.58985851666667,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Bhakundebesi,8.142248062015504,,27.55798009,85.66630554666666,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Kavre,Rabiopi,9.312015503875969,,27.647586223333334,85.56451260333334,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Babiyachaur,9.468372093023257,,28.804848823333334,81.39958067333333,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Gadhi,8.934263565891474,,28.6396009,81.59302820333333,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Guthu,7.927639534883721,,28.83349251,81.30619469,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Kalyan,8.879523255813952,,28.50494627666667,81.73688858333334,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Kunathari,8.978236434108528,,28.713022403333337,81.51053496333333,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Lekhpharsa,8.474728682170543,,28.46499699,81.79510354333333,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Maintada-1,8.949492248062016,,28.44418109,81.80358763,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Maintada-2,8.762003875968992,,28.42658842,81.79910268666667,,K,,,,,,
2018,"2018 N source, timing and FYM trial",Trial,Surkhet,Ramghat,8.903693798449613,,28.488442363333334,81.74251475,,K,,,,,,
2019,2019 T1-T10 core trial,Trial,Dang,Dhikpur,8.777121511627907,,28.040253510698676,82.37347660353407,1.228401511627908,K,1.228401511627908,,,,7.548719999999999,30.710037790697697
2019,2019 T1-T10 core trial,Trial,Dang,Laxmipur,11.619877325581394,,27.978472126415,82.46626930078492,-0.4706569767441895,K,-0.4706569767441895,,,,12.090534302325583,-11.766424418604737
2019,2019 T1-T10 core trial,Trial,Dang,Panchakule,9.917432558139534,,28.13425179803744,82.12076570140198,0.46409069767441835,K,0.46409069767441835,,,,9.453341860465116,11.602267441860459
2019,2019 T1-T10 core trial,Trial,Dang,Shantinagar,8.61302034883721,,28.165807725163177,82.22750054206699,0.1252087209302335,K,0.1252087209302335,,,,8.487811627906977,3.1302180232558374
2019,2019 T1-T10 core trial,Trial,Dang,Shreegau,8.656330813953488,,28.10959881870076,82.18604708556086,-1.3035244186046526,K,-1.3035244186046526,,,,9.95985523255814,-32.588110465116316
2019,2019 T1-T10 core trial,Trial,Doti,Chhatiwan,9.414713546511628,,29.0808416751679,80.59049970237538,0.6763414534883729,K,0.6763414534883729,,,,8.738372093023255,16.908536337209323
2019,2019 T1-T10 core trial,Trial,Doti,Dipayal,8.507053310077518,,29.254718001466244,80.93255240935832,-0.9319065426356623,K,-0.9319065426356623,,,,9.43895985271318,-23.297663565891558
2019,2019 T1-T10 core trial,Trial,Doti,Ghanteshwor,9.174986976744185,,29.124730466399342,80.58136230893433,-1.3955804651162804,K,-1.3955804651162804,,,,10.570567441860465,-34.88951162790701
2019,2019 T1-T10 core trial,Trial,Kavre,Bhakundebesi,8.723448191860466,,27.55703482311219,85.66752936691046,2.4896886395348847,K,2.4896886395348847,,,,6.233759552325582,62.242215988372116
2019,2019 T1-T10 core trial,Trial,Kavre,Rabiopi,7.813370494186046,,27.650285947602242,85.57617022655904,1.2391551337209288,K,1.2391551337209288,,,,6.574215360465117,30.97887834302322
2019,2019 T1-T10 core trial,Trial,Makwanpur,Radha Tiwari,6.698701836046512,,,,0.38563696395348757,K,0.38563696395348757,,,,6.313064872093024,9.64092409883719
2019,2019 T1-T10 core trial,Trial,Nuwakot,Dip Acharya,6.801547209302324,,27.88486796664074,85.15004914719611,-0.7082202325581406,K,-0.7082202325581406,,,,7.509767441860465,-17.705505813953515
2019,2019 T1-T10 core trial,Trial,Nuwakot,Ramchandra Acharya,8.012322523255815,,27.88435664959252,85.15040780883282,-0.15291003488372112,K,-0.15291003488372112,,,,8.165232558139536,-3.822750872093028
2019,2019 T1-T10 core trial,Trial,Palpa,Chidi pani,7.849728665302326,,27.866861983202398,83.54838136117905,-1.5881046510232544,K,-1.5881046510232544,,,,9.43783331632558,-39.702616275581356
2019,2019 T1-T10 core trial,Trial,Palpa,Devinagar,8.501498065104652,,27.80878884717822,83.69660498807207,0.3935600791046525,K,0.3935600791046525,,,,8.107937986,9.839001977616313
2019,2019 T1-T10 core trial,Trial,Palpa,Khasyauli,7.471317812616279,,27.88477478083223,83.4784936811775,3.8113759521511623,K,3.8113759521511623,,,,3.659941860465117,95.28439880377906
2019,2019 T1-T10 core trial,Trial,Salyan,Jhuplal gharti,10.973156976744189,,28.21790128480643,82.38471805583686,8.032633720930235,K,8.032633720930235,,,,2.9405232558139534,200.8158430232559
2019,2019 T1-T10 core trial,Trial,Salyan,Sharadha sharma,,,28.22908418951556,82.3528625909239,,K,,,,,11.488084883720928,
2019,2019 T1-T10 core trial,Trial,Surkhet,Babiyachaur,12.879354279069767,,28.805140155600384,81.39993380522355,-0.17166826744186103,K,-0.17166826744186103,,,,13.051022546511629,-4.291706686046526
2019,2019 T1-T10 core trial,Trial,Surkhet,Kalyan,9.480886627906976,,28.501484108855948,81.74196918262169,0.6050581395348829,K,0.6050581395348829,,,,8.875828488372093,15.126453488372073
2019,2019 T1-T10 core trial,Trial,Surkhet,Kunathari,8.941865697674418,,28.714283583685756,81.50841388385743,4.490434302325581,K,4.490434302325581,,,,4.451431395348837,112.26085755813953
2019,2019 T1-T10 core trial,Trial,Surkhet,Lekhpharsa,11.779534883720931,,28.4650391433388,81.7904285271652,2.9039017441860473,K,2.9039017441860473,,,,8.875633139534884,72.59754360465118
2019,2019 T1-T10 core trial,Trial,Surkhet,Maintada-2,7.337687209302326,,28.44782381434925,81.79641475668177,0.8705436046511634,K,0.8705436046511634,,,,6.467143604651163,21.763590116279083
2019,2019 T1-T10 core trial,Trial,Surkhet,Ramghat,11.571568139534884,,28.489960025064647,81.74421476572752,0.4145932558139531,K,0.4145932558139531,,,,11.156974883720931,10.364831395348828
