study_key,study_id,source_file,field,column_used,n_rows,n_non_missing,n_missing,pct_missing
30.karki_2014_notill_m_n,30.karki_2014_notill_m_n,,soil_k,,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,grain_yield,grain_yield_Mg_ha,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,n_rate,N_rate_kg_ha,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,p_rate,P2O5_rate_kg_ha,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,k_rate,K2O_rate_kg_ha,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,treatment_group,treatment_group,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,season,season,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,district,district,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,site,site,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,agroecology,agroecology,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,latitude,latitude,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,longitude,longitude,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,soil_ph,,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,soil_organic,,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,soil_n,,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,soil_p,,1,0,1,100.0
34.dahal_2014_ca-weeds_m_n,34.dahal_2014_ca-weeds_m_n,,soil_k,,1,0,1,100.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,grain_yield,grain_yield_Mg_ha,9,0,9,100.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,n_rate,N_rate_kg_ha,9,3,6,66.66666666666667
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,p_rate,P2O5_rate_kg_ha,9,3,6,66.66666666666667
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,k_rate,K2O_rate_kg_ha,9,3,6,66.66666666666667
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,treatment_group,treatment_group,9,0,9,100.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,season,season,9,9,0,0.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,district,district,9,9,0,0.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,site,site,9,9,0,0.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,agroecology,agroecology,9,0,9,100.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,latitude,latitude,9,9,0,0.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,longitude,longitude,9,9,0,0.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,soil_ph,,9,0,9,100.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,soil_organic,,9,0,9,100.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,soil_n,,9,0,9,100.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,soil_p,,9,0,9,100.0
35.rawal_2021_npkrates_n_n,35.rawal_2021_npkrates_n_n,,soil_k,,9,0,9,100.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,grain_yield,grain_yield_Mg_ha,2,0,2,100.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,n_rate,N_rate_kg_ha,2,0,2,100.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,p_rate,P2O5_rate_kg_ha,2,0,2,100.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,k_rate,K2O_rate_kg_ha,2,0,2,100.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,treatment_group,treatment_group,2,0,2,100.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,season,season,2,2,0,0.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,district,district,2,2,0,0.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,site,site,2,2,0,0.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,agroecology,agroecology,2,0,2,100.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,latitude,latitude,2,2,0,0.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,longitude,longitude,2,2,0,0.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,soil_ph,,2,0,2,100.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,soil_organic,,2,0,2,100.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,soil_n,,2,0,2,100.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,soil_p,,2,0,2,100.0
38.khanal_2017_ne_m_n,38.khanal_2017_ne_m_n,,soil_k,,2,0,2,100.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,grain_yield,grain_yield_Mg_ha,5,5,0,0.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,n_rate,N_rate_kg_ha,5,0,5,100.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,p_rate,P2O5_rate_kg_ha,5,0,5,100.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,k_rate,K2O_rate_kg_ha,5,0,5,100.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,treatment_group,treatment_group,5,0,5,100.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,season,season,5,5,0,0.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,district,district,5,5,0,0.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,site,site,5,5,0,0.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,agroecology,agroecology,5,0,5,100.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,latitude,latitude,5,5,0,0.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,longitude,longitude,5,5,0,0.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,soil_ph,,5,0,5,100.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,soil_organic,,5,0,5,100.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,soil_n,,5,0,5,100.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,soil_p,,5,0,5,100.0
41.ghimire_2015_ssnm_m_n,41.ghimire_2015_ssnm_m_n,,soil_k,,5,0,5,100.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,grain_yield,grain_yield_Mg_ha,7,0,7,100.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,n_rate,N_rate_kg_ha,7,0,7,100.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,p_rate,P2O5_rate_kg_ha,7,0,7,100.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,k_rate,K2O_rate_kg_ha,7,0,7,100.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,treatment_group,treatment_group,7,0,7,100.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,season,season,7,7,0,0.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,district,district,7,7,0,0.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,site,site,7,7,0,0.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,agroecology,agroecology,7,0,7,100.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,latitude,latitude,7,7,0,0.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,longitude,longitude,7,7,0,0.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,soil_ph,,7,0,7,100.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,soil_organic,,7,0,7,100.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,soil_n,,7,0,7,100.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,soil_p,,7,0,7,100.0
42.nepali_2020_biofer_m_n,42.nepali_2020_biofer_m_n,,soil_k,,7,0,7,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,grain_yield,grain_yield_Mg_ha,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,n_rate,N_rate_kg_ha,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,p_rate,P2O5_rate_kg_ha,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,k_rate,K2O_rate_kg_ha,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,treatment_group,treatment_group,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,season,season,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,district,district,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,site,site,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,agroecology,agroecology,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,latitude,latitude,16,16,0,0.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,longitude,longitude,16,16,0,0.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,soil_ph,,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,soil_organic,,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,soil_n,,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,soil_p,,16,0,16,100.0
44.pandit_2025_4r_m_n,44.pandit_2025_4r_m_n,,soil_k,,16,0,16,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,grain_yield,grain_yield_Mg_ha,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,n_rate,N_rate_kg_ha,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,p_rate,P2O5_rate_kg_ha,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,k_rate,K2O_rate_kg_ha,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,treatment_group,treatment_group,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,season,season,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,district,district,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,site,site,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,agroecology,agroecology,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,latitude,latitude,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,longitude,longitude,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,soil_ph,,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,soil_organic,,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,soil_n,,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,soil_p,,1,0,1,100.0
45.pal_2017_fert-manure_m_n,45.pal_2017_fert-manure_m_n,,soil_k,,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,grain_yield,grain_yield_Mg_ha,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,n_rate,N_rate_kg_ha,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,p_rate,P2O5_rate_kg_ha,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,k_rate,K2O_rate_kg_ha,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,treatment_group,treatment_group,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,season,season,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,district,district,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,site,site,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,agroecology,agroecology,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,latitude,latitude,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,longitude,longitude,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,soil_ph,,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,soil_organic,,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,soil_n,,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,soil_p,,1,0,1,100.0
52.dhital_2023_fert-density_m_n,52.dhital_2023_fert-density_m_n,,soil_k,,1,0,1,100.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,grain_yield,grain_yield_Mg_ha,6,6,0,0.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,n_rate,N_rate_kg_ha,6,0,6,100.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,p_rate,P2O5_rate_kg_ha,6,0,6,100.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,k_rate,K2O_rate_kg_ha,6,0,6,100.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,treatment_group,treatment_group,6,6,0,0.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,season,season,6,6,0,0.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,district,district,6,6,0,0.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,site,site,6,6,0,0.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,agroecology,agroecology,6,0,6,100.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,latitude,latitude,6,6,0,0.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,longitude,longitude,6,6,0,0.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,soil_ph,,6,0,6,100.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,soil_organic,,6,0,6,100.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,soil_n,,6,0,6,100.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,soil_p,,6,0,6,100.0
9.pokharel_2016_npkrate_m_n,9.pokharel_2016_npkrate_m_n,,soil_k,,6,0,6,100.0
